"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-09-30","96","-1.04","5.96","Gilbert, Logan",664913,669302,,"called_strike",,,,,6,"Seth Brown walks.","R","L","R","SEA","OAK","S",,,3,1,2022,"-0.68","1.43","0.41","3.02",,,,0,7,"Top",,,,,620443,,,5.490715587609962,-139.69821250184,-5.5395393226227325,-10.168669106065208,30.50543226435314,-12.37028850566297,"3.61","1.81",,,,"98.1",2081,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.12",,,,,,,,44,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",213,"0","-0.076"
"FF","2022-09-30","97.2","-1.08","6.08","Gilbert, Logan",664913,669302,,"foul",,,,,5,"Seth Brown walks.","R","L","R","SEA","OAK","S",,,3,0,2022,"-0.42","1.45","-0.04","2.69",,,,0,7,"Top",,,,,620443,,,3.8431314867326534,-141.3746623792213,-7.020874721111688,-6.513169615543475,31.48597114304121,-11.325825010217969,"3.48","1.67",164,"76.3",67,"99.2",2084,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.11",,,,,,,,44,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",207,"0","-0.076"
"FF","2022-09-30","96.9","-1.04","6.11","Gilbert, Logan",664913,669302,,"ball",,,,,11,"Seth Brown walks.","R","L","R","SEA","OAK","B",,,2,0,2022,"-0.45","1.56","-0.32","4.59",,,,0,7,"Top",,,,,620443,,,2.99991598309694,-141.09759174750445,-2.1360911697436107,-6.6556692523537615,31.753012570028154,-11.077875977938358,"3.61","1.81",,,,"99.1",2140,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.06",,,,,,,,44,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",212,"0","0.134"
"CH","2022-09-30","86.9","-0.91","6.18","Gilbert, Logan",664913,669302,,"ball",,,,,14,"Seth Brown walks.","R","L","R","SEA","OAK","B",,,1,0,2022,"-1.22","1.04","0.33","1.09",,,,0,7,"Top",,,,,620443,,,5.593152880720507,-126.31441946512018,-8.311156678225846,-14.208576258611346,24.173446143404163,-19.587272182840348,"3.54","1.79",,,,"88.7",1844,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.16",,,,,,,,44,2,"Changeup",1,1,1,1,1,1,1,1,"Infield shift","Standard",231,"0","0.063"
"FF","2022-09-30","97.1","-0.85","6.13","Gilbert, Logan",664913,669302,,"ball",,,,,11,"Seth Brown walks.","R","L","R","SEA","OAK","B",,,0,0,2022,"-0.54","1.57","-0.35","4.57",,,,0,7,"Top",,,,,620443,,,2.639702203348431,-141.44783239327805,-2.3067778128514154,-7.847577055953874,31.420707469314497,-10.720456730824521,"3.63","1.75",,,,"99.3",2174,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.13",,,,,,,,44,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",207,"0","0.033"
"SI","2022-09-30","95.2","-1.02","5.87","Gilbert, Logan",672478,669302,"field_out","hit_into_play",,,,,5,"Jordan Diaz grounds out to first baseman Ty France.","R","R","R","SEA","OAK","X",3,"ground_ball",1,1,2022,"-1.16","0.93","-0.23","2.39",,,,2,6,"Top",149.49,178.45,,,620443,,,4.758569385350002,-138.4719689569511,-5.640788190566057,-15.962216187155882,31.35993559321627,-19.188162445815298,"3.3","1.5",2,"68.7",-51,"96.9",1919,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.17",0.194,0.175,"0",1,0,0,2,40,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",216,"0.016","-0.093"
"SL","2022-09-30","85.4","-0.34","6.4","Gilbert, Logan",672478,669302,,"swinging_strike",,,,,14,"Jordan Diaz grounds out to first baseman Ty France.","R","R","R","SEA","OAK","S",,,1,0,2022,"0.53","-0.03","0.49","1.29",,,,2,6,"Top",,,,,620443,,,0.9068363963424558,-124.34159131715984,-5.813604792934022,5.335230950408874,23.03734042925864,-31.630673822362795,"3.3","1.5",,,,"87.2",2203,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.29",,,,,,,,40,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",137,"0","-0.021"
"KC","2022-09-30","80","-1.01","6.03","Gilbert, Logan",672478,669302,,"ball",,,,,14,"Jordan Diaz grounds out to first baseman Ty France.","R","R","R","SEA","OAK","B",,,0,0,2022,"0.6","-0.97","0.44","0.32",,,,2,6,"Top",,,,,620443,,,2.106187304278327,-116.51660911394956,-4.068242964678238,4.983458603744787,23.575431439859933,-40.38850365238608,"3.12","1.33",,,,"81.2",2278,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.27",,,,,,,,40,1,"Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard",30,"0","0.015"
"SL","2022-09-30","86.2","-0.56","6.43","Gilbert, Logan",605353,669302,"field_out","hit_into_play",,,,,5,"Vimael Machin flies out to center fielder Jarred Kelenic.","R","L","R","SEA","OAK","X",8,"fly_ball",0,0,2022,"0.38","0.1","-0.21","2.24",,,,1,6,"Top",89.1,52.58,,,620443,,,0.03947149007739004,-125.60534664708601,-4.05484445477157,4.050506574042597,23.895883234675388,-30.57065898969099,"3.03","1.52",373,"97.1",30,"88.3",2125,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.09",0.271,0.476,"0",1,0,0,5,39,1,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",126,"0.025","-0.156"
"SL","2022-09-30","85.9","-0.51","6.33","Gilbert, Logan",643393,669302,"field_out","hit_into_play",,,,,8,"Tony Kemp pops out to third baseman Eugenio Suarez in foul territory.","R","L","R","SEA","OAK","X",5,"popup",1,2,2022,"0.55","0.04","0.07","1.91",,,,0,6,"Top",71.68,162.26,,,620443,,,0.2564669724057969,-125.1732351279052,-4.463211503371938,5.7807352148993045,21.57891374657235,-31.184436519590314,"3.22","1.51",163,"78.7",64,"88.3",2178,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.09",0.009,0.008,"0",1,0,0,3,38,5,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",109,"0.033","-0.158"
"CH","2022-09-30","87.4","-0.99","6.24","Gilbert, Logan",643393,669302,,"ball",,,,,13,"Tony Kemp pops out to third baseman Eugenio Suarez in foul territory.","R","L","R","SEA","OAK","B",,,0,2,2022,"-1.18","0.83","-0.87","0.39",,,,0,6,"Top",,,,,620443,,,2.7711115334383263,-127.06696211423777,-9.831255643911517,-13.371588323965808,24.938116987561465,-21.431418265084016,"3.52","1.64",,,,"89",1818,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.26",,,,,,,,38,4,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",228,"0","0.017"
"SL","2022-09-30","86.8","-0.57","6.36","Gilbert, Logan",643393,669302,,"foul",,,,,13,"Tony Kemp pops out to third baseman Eugenio Suarez in foul territory.","R","L","R","SEA","OAK","S",,,0,2,2022,"0.45","0.02","-0.85","1.81",,,,0,6,"Top",,,,,620443,,,-1.6318416742835138,-126.44906859851443,-4.904547177296928,5.181422489055865,23.054124970066972,-31.274378801006012,"3.22","1.51",1,"59.6",-56,"88.9",2263,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.18",,,,,,,,38,3,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",103,"0","0"
"KC","2022-09-30","79.2","-0.94","6.15","Gilbert, Logan",643393,669302,,"foul",,,,,13,"Tony Kemp pops out to third baseman Eugenio Suarez in foul territory.","R","L","R","SEA","OAK","S",,,0,1,2022,"0.49","-0.6","-0.28","1.36",,,,0,6,"Top",,,,,620443,,,0.5440941556544265,-115.39265147380486,-2.5735332995118885,4.279853415815273,21.959776084849207,-37.28631245745969,"3.22","1.51",169,"69.4",59,"80.3",2083,"7",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.47",,,,,,,,38,2,"Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard",27,"0","-0.046"
"CH","2022-09-30","83.8","-0.95","6.24","Gilbert, Logan",643393,669302,,"called_strike",,,,,1,"Tony Kemp pops out to third baseman Eugenio Suarez in foul territory.","R","L","R","SEA","OAK","S",,,0,0,2022,"-1.2","0.84","-0.71","3.12",,,,0,6,"Top",,,,,620443,,,2.969133521963924,-122.02105460953074,-2.526335024665626,-12.604566567994537,23.131812700178667,-23.49399689807865,"3.1","1.35",,,,"85.4",1632,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.27",,,,,,,,38,1,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",236,"0","-0.034"
"SL","2022-09-30","87.8","-0.62","6.39","Gilbert, Logan",669397,669302,"field_out","hit_into_play",,,,,14,"Nick Allen grounds out, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","SEA","OAK","X",6,"ground_ball",1,2,2022,"0.28","0.06","0.28","1.13",,,,2,5,"Top",115.01,157.66,,,620443,,,1.6346123858847,-127.85409724214081,-6.916402988919056,2.755939733476543,23.399879333767498,-30.433180890497646,"2.99","1.4",2,"92.8",-24,"89.8",2225,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.28",0.086,0.077,"0",1,0,0,2,34,4,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",129,"0.014","-0.07"
"FF","2022-09-30","97.1","-0.86","6.11","Gilbert, Logan",669397,669302,,"foul",,,,,3,"Nick Allen grounds out, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","SEA","OAK","S",,,1,1,2022,"-0.62","1.52","0.46","2.86",,,,2,5,"Top",,,,,620443,,,5.0529518820552335,-141.2767412606634,-6.831167291391207,-9.36884663880816,30.084641544345917,-10.437155945911053,"2.99","1.4",206,"79",20,"99.6",2174,"7.5",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"52.96",,,,,,,,34,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",208,"0","-0.023"
