"term","estimate","std.error","statistic","p.value","Response","BHand","Pitch"
"zone9",1.22413718630534,0.187155886910277,6.54073567502687,0.000000000061216944720559,"benefit","R","CU"
"zone11",0.119383439969577,0.262310183640854,0.4551231611085,0.649020636214026,"benefit","R","CU"
"zone12",0.115550125841158,0.241945003553729,0.47758839465142,0.632943192552387,"benefit","R","CU"
"zone13",0.593017389638795,0.189228355161165,3.13387171353745,0.00172516260541261,"benefit","R","CU"
"zone14",0.353838170311529,0.193660420832905,1.82710627597381,0.0676837918178844,"benefit","R","CU"
"dist_x",0.0943905298260473,0.0588669856033503,1.60345444664106,0.108834358636049,"benefit","R","CU"
"dist_z",-0.386296933932302,0.0835419723834882,-4.62398627792814,0.00000376434779501416,"benefit","R","CU"
"dist_prop",-1.97253480784217,0.107823518230259,-18.2941054068537,0.00000000000000000000000000000000000000000000000000000000000000000000000000922022483176233,"benefit","R","CU"
"I(dist_z^2)",0.0520125906351934,0.0335024204852161,1.55250247241525,0.120542041584722,"benefit","R","CU"
"pred",42.5555789844442,2.73727285278301,15.546706986546,0.0000000000000000000000000000000000000000000000000000016749952786003,"benefit","R","CU"
"(Intercept)",-20.6768848411327,1.98954181629304,-10.3927872597613,0.000000000000000000000000267421834849751,"whiff","L","CU"
"pfx_x",0.0841747229360341,0.0365477075718122,2.30314644962725,0.0212706046041712,"whiff","L","CU"
"pfx_z",0.119543083201141,0.0304508532496172,3.92577121636628,0.0000864522972762575,"whiff","L","CU"
"pfx_total",0.194289367668399,0.050539368511191,3.84431727961495,0.0001208885186289,"whiff","L","CU"
"dist_x",0.289693041916564,0.15559585114118,1.86183011816756,0.0626270397431282,"whiff","L","CU"
"dist_z",-1.15325365571838,0.236951532291862,-4.86704451566015,0.00000113279520272604,"whiff","L","CU"
"dist_prop",1.91509329923694,0.569450139924291,3.36305703514543,0.000770844359855363,"whiff","L","CU"
"I(dist_x^2)",-0.833281028463823,0.185337646995957,-4.49601601169568,0.00000692385247075881,"whiff","L","CU"
"I(dist_z^2)",-1.06345435917217,0.180774357224368,-5.88277217798243,0.00000000403451099108622,"whiff","L","CU"
"pred",162.073155297076,18.6051016147664,8.71122118292773,0.00000000000000000300618431633399,"whiff","L","CU"
"(Intercept)",-6.80275805608375,3.36619508000794,-2.02090428344031,0.0432896744176822,"barrel","L","CU"
"I(dist_x^2)",-0.714179783835794,0.382952142334402,-1.86493220662585,0.0621909073634965,"barrel","L","CU"
"I(dist_z^2)",-0.855426519160309,0.484430540276406,-1.7658393681625,0.0774228016762236,"barrel","L","CU"
"release_spin_rate",-0.00282665771140585,0.001251448471358,-2.25870882908868,0.0239015029038845,"barrel","L","CU"
