"term","estimate","std.error","statistic","p.value","Response","BHand","Pitch","PHand"
"zone4",1.05996069025779,0.174937352874086,6.05908728378163,0.00000000136896097,"benefit","L","FC","R"
"zone6",0.271266464761139,0.137230669070915,1.97671895500969,0.0480734070036963,"benefit","L","FC","R"
"zone7",1.34519798580538,0.188341141961062,7.1423480382395,0.00000000000091749,"benefit","L","FC","R"
"zone8",0.42932620313141,0.148264223832677,2.8956830719724,0.00378334279314031,"benefit","L","FC","R"
"zone9",0.540934567065914,0.152353498984799,3.55052276889212,0.00038446687786475,"benefit","L","FC","R"
"zone11",-0.273871851735823,0.174547290043051,-1.56904098406956,0.116638389605417,"benefit","L","FC","R"
"zone12",-0.17967367665418,0.1463270278639,-1.22789124659387,0.219487795908154,"benefit","L","FC","R"
"zone13",-0.233351471159507,0.193609073135481,-1.20527136141091,0.228098561570786,"benefit","L","FC","R"
"zone14",0.200160282297159,0.154891284900475,1.29226303743152,0.196266067794925,"benefit","L","FC","R"
"dist_x",-0.339684800189163,0.0701632392446385,-4.84135002668252,0.00000128959985053,"benefit","L","FC","R"
"I(dist_x^2)",-0.713039525550422,0.0361881630923593,-19.7036672939327,0,"benefit","L","FC","R"
"I(dist_z^2)",-0.787758350299372,0.0385162096503292,-20.4526446774245,0,"benefit","L","FC","R"
"release_spin_rate",0.00034747678489057,0.0001521486800858,2.2837975636371,0.0223834309329523,"benefit","L","FC","R"
"pred",21.3781616743312,1.97836281246975,10.8059864144146,0,"benefit","L","FC","R"
"(Intercept)",-9.60084855756661,1.32357986211317,-7.25369796895996,0.00000000000040554,"whiff","R","SI","R"
"pitch_speed",0.0266103699953028,0.0150667469401999,1.76616558975337,0.0773680721605392,"whiff","R","SI","R"
"pfx_x",0.0784568355876853,0.030176552047541,2.59992710446449,0.00932435651073899,"whiff","R","SI","R"
"pfx_z",-0.0926801026030823,0.0180552769167882,-5.13313105250167,0.000000284961338,"whiff","R","SI","R"
"pfx_total",0.114707715974787,0.0359752782291898,3.18851504758383,0.00143005566684739,"whiff","R","SI","R"
"zone1",-0.436151008762223,0.25654590508219,-1.70008953611048,0.0891140852216186,"whiff","R","SI","R"
"zone2",0.064446949799496,0.214853649787126,0.299957435507142,0.764209622987272,"whiff","R","SI","R"
"zone3",0.43600269068429,0.287397464860245,1.51707215265907,0.129248468155312,"whiff","R","SI","R"
"zone4",-0.999316122636886,0.224404170723506,-4.45319763627819,0.00000846008150827,"whiff","R","SI","R"
"zone6",0.117863570967461,0.238513637418519,0.494158624400359,0.621194158008611,"whiff","R","SI","R"
"zone7",-0.162280242728259,0.243526844700983,-0.666375170784629,0.505171328744283,"whiff","R","SI","R"
"zone8",-0.359985085076184,0.213729072338448,-1.68430565452572,0.0921226131745437,"whiff","R","SI","R"
"zone9",-0.393704569146544,0.291974871763424,-1.34841935803828,0.177523541236219,"whiff","R","SI","R"
"zone11",-0.450840618523478,0.291796619453901,-1.54505086236855,0.122333961141518,"whiff","R","SI","R"
"zone12",-0.356222481413233,0.375384963937012,-0.948952450511593,0.342644796331197,"whiff","R","SI","R"
"zone13",0.226745305549393,0.283169491714657,0.800740588883349,0.423281839603889,"whiff","R","SI","R"
"zone14",-0.49711941793236,0.333647245834265,-1.48995510719515,0.136236040301372,"whiff","R","SI","R"
"dist_x",0.49764854061815,0.103873555936777,4.79090694575861,0.0000016602911843,"whiff","R","SI","R"
"dist_z",0.185319147938163,0.0751548505132026,2.46583083690131,0.0136695874397558,"whiff","R","SI","R"
"dist_prop",1.39913228841769,0.368855115179616,3.79317577780201,0.00014873279188849,"whiff","R","SI","R"
"I(dist_x^2)",-0.717326360640962,0.110633323287577,-6.48381825045933,0.00000000008942994,"whiff","R","SI","R"
"I(dist_z^2)",-0.471973079188841,0.111249050106585,-4.24249086834137,0.0000221052538602,"whiff","R","SI","R"
"release_spin_rate",0.00069174564513743,0.00021144850717353,3.27146147487211,0.00106993164824991,"whiff","R","SI","R"
"pred",39.1310966301372,2.21379845360003,17.6759978156562,0,"whiff","R","SI","R"
"(Intercept)",5.98197483233439,2.69411268640155,2.22038775977272,0.0263924572159087,"barrel","R","SI","R"
"pitch_speed",-0.126071538038531,0.0294320747834836,-4.28347437161578,0.00001839973011497,"barrel","R","SI","R"
"pfx_x",0.042185142639564,0.0215976751413409,1.95322609324815,0.0507928104899982,"barrel","R","SI","R"
"pfx_z",0.0353175241895749,0.0160170210836683,2.20499954424023,0.027454126514347,"barrel","R","SI","R"
"dist_x",0.632507818951414,0.127869743911583,4.94650102207734,0.00000075559331125,"barrel","R","SI","R"
"I(dist_x^2)",-0.901842158909852,0.112909190056426,-7.98732289602965,0.00000000000000137,"barrel","R","SI","R"
"I(dist_z^2)",-1.258158857019,0.17646097729042,-7.12995516820875,0.00000000000100401,"barrel","R","SI","R"
"pred",167.706645435674,11.0087560859644,15.2339323467701,0,"barrel","R","SI","R"
"(Intercept)",-3.97659882425376,0.907599977711165,-4.3814443828901,0.00001178951398916,"benefit","R","SI","R"
"pitch_speed",-0.0287847002920355,0.00829715527665973,-3.46922521421386,0.00052196170543896,"benefit","R","SI","R"
"pfx_x",0.0351736032439435,0.0188223038924995,1.8687193366355,0.0616618723279563,"benefit","R","SI","R"
"pfx_z",-0.0385062141706857,0.012161687769452,-3.16618999769147,0.00154449875318771,"benefit","R","SI","R"
"pfx_total",0.0774907707178761,0.0227598440578808,3.40471448401881,0.00066233264151025,"benefit","R","SI","R"
"zone1",-0.0271763144282608,0.143183631309051,-0.189800427463687,0.849465520917242,"benefit","R","SI","R"
"zone2",-0.00894386205466747,0.11805502174455,-0.0757601152623597,0.939609948299178,"benefit","R","SI","R"
"zone3",0.520949476553571,0.160921032581862,3.23729886762043,0.001206669662567,"benefit","R","SI","R"
"zone4",-0.535817790858045,0.115234698751496,-4.64979556212957,0.00000332264215084,"benefit","R","SI","R"
"zone6",0.539247633998069,0.129422691752481,4.16656172651216,0.00003092281899579,"benefit","R","SI","R"
"zone7",0.0731183465711194,0.138685177099619,0.527225389910254,0.598037078995379,"benefit","R","SI","R"
"zone8",0.213226060851035,0.112310913310848,1.89853376279543,0.0576258045317343,"benefit","R","SI","R"
"zone9",0.710638265116688,0.146435231861891,4.85291863222451,0.0000012165761505,"benefit","R","SI","R"
"zone11",-0.444818170223864,0.157730003472406,-2.82012401211722,0.00480050933913892,"benefit","R","SI","R"
"zone12",-0.514791285938053,0.181263134043412,-2.8400219860193,0.00451104246189481,"benefit","R","SI","R"
"zone13",-0.506087177908755,0.154414431423945,-3.27746035938372,0.00104745437114868,"benefit","R","SI","R"
"zone14",-0.830803459476912,0.16610854879889,-5.00156954885433,0.00000056865445257,"benefit","R","SI","R"
"dist_x",0.466485180078592,0.0507314875616946,9.19518039977241,0,"benefit","R","SI","R"
"dist_prop",1.38187312017178,0.223358287658651,6.186800295871,0.00000000061397665,"benefit","R","SI","R"
"I(dist_x^2)",-1.17586668148345,0.0745527451602219,-15.772278793442,0,"benefit","R","SI","R"
"I(dist_z^2)",-1.56355243320746,0.0818243701277383,-19.1086400147847,0,"benefit","R","SI","R"
"release_spin_rate",0.00021538495467956,0.00011767425534286,1.83034899224133,0.0671977698101345,"benefit","R","SI","R"
"pred",12.164351972632,0.943814237678556,12.8885022995117,0,"benefit","R","SI","R"
"(Intercept)",-13.627584121854,1.78152432854963,-7.64939546626818,0.00000000000002019,"whiff","L","SI","R"
"pitch_speed",0.0593217292227428,0.0189819108447558,3.12517162828903,0.00177701346642244,"whiff","L","SI","R"
"pfx_x",0.179492647546146,0.0358720511991367,5.0036906601668,0.00000056242984821,"whiff","L","SI","R"
"pfx_z",-0.0718746538665137,0.0233822165758487,-3.0739024948025,0.00211278473271607,"whiff","L","SI","R"
"pfx_total",0.210311417954699,0.0444159024156874,4.73504773102208,0.00000219003552238,"whiff","L","SI","R"
"dist_x",0.570956772074109,0.0733763577976384,7.78120895082756,0.00000000000000718,"whiff","L","SI","R"
"dist_z",0.276321959508698,0.0575853796826083,4.79847421397053,0.00000159878886269,"whiff","L","SI","R"
"dist_prop",1.61773897640273,0.329669175249582,4.90715874536342,0.00000092405240274,"whiff","L","SI","R"
"I(dist_x^2)",-1.03977560662517,0.133761255284821,-7.77336908517455,0.00000000000000764,"whiff","L","SI","R"
"I(dist_z^2)",-0.774895414194745,0.137782021033908,-5.62406770041531,0.00000001865124987,"whiff","L","SI","R"
"pred",76.671470898683,4.67485037880717,16.400839531948,0,"whiff","L","SI","R"
"(Intercept)",-0.798747560516863,2.94289587119635,-0.271415502102749,0.786071480425657,"barrel","L","SI","R"
"pitch_speed",-0.0813494701026322,0.0334547070702602,-2.4316300223997,0.0150310523041343,"barrel","L","SI","R"
"pfx_z",0.0526557260661295,0.0190200346041133,2.76843481950038,0.00563262511763226,"barrel","L","SI","R"
"dist_prop",1.57535570331302,0.854326163866332,1.84397454970079,0.0651868492882034,"barrel","L","SI","R"
"I(dist_x^2)",-2.73843581664555,0.582307786026337,-4.70272917924146,0.00000256706820298,"barrel","L","SI","R"
"I(dist_z^2)",-2.10168764314505,0.560618822806465,-3.74887099334977,0.00017763242374672,"barrel","L","SI","R"
"release_spin_rate",0.00092360843100575,0.00050210653863041,1.83946704523118,0.0658465207137958,"barrel","L","SI","R"
"pred",163.568652299587,12.7264785184943,12.8526247116896,0,"barrel","L","SI","R"
"(Intercept)",-5.16371947598775,1.29011715492735,-4.00251981478265,0.00006267141722317,"benefit","L","SI","R"
"pitch_speed",-0.023794527533996,0.0101308409573214,-2.34872185184192,0.0188379732072147,"benefit","L","SI","R"
"pfx_x",0.0538481183840812,0.0233615755931497,2.30498658660125,0.021167324651783,"benefit","L","SI","R"
"pfx_z",-0.0276559509871864,0.0140550971696163,-1.9676812371651,0.0491047260018408,"benefit","L","SI","R"
"pfx_total",0.0819108128110733,0.0280521621609632,2.91994650327021,0.0035009147777996,"benefit","L","SI","R"
"zone1",0.12772981170134,0.191540898708316,0.666853985559769,0.504865405273244,"benefit","L","SI","R"
"zone2",-0.0604929586256251,0.153043082452076,-0.395267513280569,0.69264547210353,"benefit","L","SI","R"
"zone3",0.523103958063884,0.204990961064534,2.5518391413327,0.0107155979203142,"benefit","L","SI","R"
"zone4",0.123213004594781,0.162281358676271,0.759255441289308,0.447699766884779,"benefit","L","SI","R"
"zone6",0.328649677182826,0.1679440814862,1.95689942911046,0.0503592937044162,"benefit","L","SI","R"
"zone7",0.523247492501409,0.19338932334789,2.70566897615197,0.00681669580560462,"benefit","L","SI","R"
"zone8",0.296402311792946,0.152508009612069,1.94351963904648,0.0519534048544576,"benefit","L","SI","R"
"zone9",0.570287722531274,0.199008588003161,2.86564378077098,0.00416162240730354,"benefit","L","SI","R"
"zone11",-0.810100405213387,0.207661071570793,-3.90107013840203,0.00009576839643366,"benefit","L","SI","R"
"zone12",-0.845730241311749,0.229045035232073,-3.69241900596029,0.00022213109501865,"benefit","L","SI","R"
"zone13",-0.522045505936738,0.206710065410273,-2.52549630275911,0.0115534997163363,"benefit","L","SI","R"
"zone14",-0.855928228194283,0.219805336521344,-3.89402842415143,0.00009859308943766,"benefit","L","SI","R"
"dist_x",0.331500933471894,0.0692934669973158,4.7840142489152,0.00000171828495095,"benefit","L","SI","R"
"dist_prop",1.71698094006383,0.328506312658625,5.22662997300776,0.00000017262748429,"benefit","L","SI","R"
"I(dist_x^2)",-1.52664274855568,0.122856201402748,-12.4262571292679,0,"benefit","L","SI","R"
"I(dist_z^2)",-1.60931071703996,0.127875812620562,-12.5849500703872,0,"benefit","L","SI","R"
"pred",14.3736474798179,1.59922517687669,8.98788218672863,0,"benefit","L","SI","R"
"(Intercept)",-15.1387104524891,2.83648715060625,-5.33713345017392,0.00000009442754137,"whiff","R","FS","R"
"pitch_speed",-0.097920614133499,0.0256418592413138,-3.8187798011047,0.00013411340849209,"whiff","R","FS","R"
"pfx_z",-0.0757962424212873,0.0175364203667683,-4.32221860767673,0.00001544680243265,"whiff","R","FS","R"
"dist_z",-1.14952683869045,0.240923650817795,-4.77133247312364,0.00000183011161988,"whiff","R","FS","R"
"dist_prop",3.61307358920322,0.642333291855066,5.62492032565932,0.00000001855936156,"whiff","R","FS","R"
"I(dist_x^2)",-1.50359748053294,0.229833025000125,-6.54212979415,0.00000000006064882,"whiff","R","FS","R"
"I(dist_z^2)",-1.66457764713383,0.196542285640173,-8.46931051866019,0.00000000000000002,"whiff","R","FS","R"
"pred",119.490198899408,10.6405256654119,11.2297270507812,0,"whiff","R","FS","R"
"(Intercept)",-11.1831941029834,1.23486884575408,-9.05617964323516,0,"barrel","R","FS","R"
"pfx_x",0.168275456858344,0.0563427754804274,2.98663769087486,0.00282063786673981,"barrel","R","FS","R"
"dist_x",1.4731340374998,0.568349105329315,2.59195276932165,0.00954328723046764,"barrel","R","FS","R"
"dist_z",-1.05431843876327,0.606639275350589,-1.73796600649365,0.0822168037412324,"barrel","R","FS","R"
"I(dist_x^2)",-1.71497628685839,0.501546817869581,-3.41937427525329,0.00062765329702648,"barrel","R","FS","R"
"I(dist_z^2)",-2.41398684197281,0.634037875104694,-3.80732277480144,0.00014047934341468,"barrel","R","FS","R"
"pred",881.675401000089,102.313439932857,8.61739573587485,0,"barrel","R","FS","R"
"(Intercept)",-29.8121869155924,4.03918417084996,-7.38074463916287,0.0000000000001574,"benefit","R","FS","R"
"pitch_speed",-0.0881444538035243,0.0212038164873337,-4.15700889772265,0.00003224414371477,"benefit","R","FS","R"
"pfx_z",-0.0676383910927834,0.0145198534211844,-4.65833842331352,0.00000318771861349,"benefit","R","FS","R"
"dist_x",0.135071282633833,0.0672780022532311,2.00765893917943,0.0446795467634126,"benefit","R","FS","R"
"dist_z",-0.267443370585868,0.104496580857353,-2.55935044373319,0.0104867967373259,"benefit","R","FS","R"
"I(dist_x^2)",-0.624478478057643,0.0551052223226104,-11.3324736156887,0,"benefit","R","FS","R"
"I(dist_z^2)",-0.488844520847833,0.0527951918561391,-9.25926213470118,0,"benefit","R","FS","R"
"release_spin_rate",0.00061814641782505,0.00023484461709658,2.63215067676356,0.00848462246457345,"benefit","R","FS","R"
"pred",79.7654504040934,7.84208311230309,10.1714620033742,0,"benefit","R","FS","R"
"(Intercept)",-19.4182294968946,1.38884787793381,-13.9815380830499,0,"whiff","L","FS","R"
"zone1",2.07482288304191,0.857105262268781,2.42073287188764,0.0154892548058273,"whiff","L","FS","R"
"zone2",2.0487750462397,0.983513440414913,2.08311850357163,0.0372404231523954,"whiff","L","FS","R"
"zone3",-9.46185051915184,300.786947268127,-0.0314569851022071,0.974905096068985,"whiff","L","FS","R"
"zone4",0.267882242556919,0.59668752365123,0.448948958942032,0.653468476965922,"whiff","L","FS","R"
"zone6",0.66593744944288,0.836977089340919,0.795645971584809,0.426237838262532,"whiff","L","FS","R"
"zone7",-0.212687642942998,0.628713172245464,-0.338290419752746,0.735144342528731,"whiff","L","FS","R"
"zone8",0.227967269841966,0.579788930361777,0.393190104025819,0.694179078196102,"whiff","L","FS","R"
"zone9",-0.180460835489931,0.706948953607878,-0.255267137137637,0.798516780084419,"whiff","L","FS","R"
"zone11",0.855478812997752,0.78430055356364,1.09075380491662,0.27538122825143,"whiff","L","FS","R"
"zone12",-6.48841843211178,590.825527249704,-0.0109819534411714,0.991237845026324,"whiff","L","FS","R"
"zone13",0.421957521403774,0.690206381006743,0.611349783217452,0.540968039804345,"whiff","L","FS","R"
"zone14",0.674604092085788,0.715559815559901,0.942764081236079,0.34580158780911,"whiff","L","FS","R"
"dist_x",0.433660559102616,0.186875102833163,2.32059034364667,0.0203089638511499,"whiff","L","FS","R"
"dist_z",-2.36117228161982,0.408424384699908,-5.78117362741382,0.00000000741812802,"whiff","L","FS","R"
"dist_prop",1.89137825393898,0.840027798326278,2.25156626686341,0.0243496948079402,"whiff","L","FS","R"
"I(dist_x^2)",-0.978635365338641,0.242121441067105,-4.04191946415604,0.00005301544221939,"whiff","L","FS","R"
"I(dist_z^2)",-1.71703931847917,0.249763428711969,-6.87466266512255,0.00000000000621367,"whiff","L","FS","R"
"release_spin_rate",-0.00067781323316372,0.00022827484515371,-2.96928569903223,0.00298492932072544,"whiff","L","FS","R"
"pred",100.562436394106,7.28431199840563,13.8053444740034,0,"whiff","L","FS","R"
"(Intercept)",-10.0534184001149,1.46923976503421,-6.84259890003781,0.00000000000777691,"barrel","L","FS","R"
"pfx_total",-0.084422599191563,0.057533626060128,-1.46736100212654,0.142277877246025,"barrel","L","FS","R"
"dist_x",1.33947760849184,0.840730989143569,1.59322973196971,0.11110866360808,"barrel","L","FS","R"
"dist_prop",-4.21391692945974,0.98237270373874,-4.2895297410263,0.00001790518360836,"barrel","L","FS","R"
"pred",853.847861436304,111.26024849401,7.67432998751816,0.00000000000001662,"barrel","L","FS","R"
"(Intercept)",-21.9065197989633,2.99782319232696,-7.30747558929888,0.0000000000002722,"benefit","L","FS","R"
"pitch_speed",-0.0434240738328384,0.0184113120370632,-2.35855400991645,0.0183462898598098,"benefit","L","FS","R"
"pfx_x",-0.0329528096890366,0.0140535246633192,-2.34480747559692,0.0190369067081749,"benefit","L","FS","R"
"pfx_z",-0.0243216424506943,0.0123506248181842,-1.96926413106523,0.0489227678680472,"benefit","L","FS","R"
"zone1",1.07269029955092,0.390499902911285,2.74696687900232,0.00601492083942817,"benefit","L","FS","R"
"zone2",2.1337729544291,0.680839296469016,3.13403319328852,0.00172421350490666,"benefit","L","FS","R"
"zone3",1.64168465533285,0.911065038842476,1.80194013088093,0.0715548254334823,"benefit","L","FS","R"
"zone4",0.27473846001018,0.283346697773874,0.969619417373399,0.332236230571942,"benefit","L","FS","R"
"zone6",1.38034568769955,0.529043248154764,2.60913581737224,0.00907712074780084,"benefit","L","FS","R"
"zone7",0.279197419487452,0.289606669350925,0.964057285397456,0.335017206301834,"benefit","L","FS","R"
"zone8",0.491809007611446,0.292199011612357,1.68313029156957,0.092349871626416,"benefit","L","FS","R"
"zone9",0.741756015092978,0.350419348821896,2.11676671846675,0.0342796512618498,"benefit","L","FS","R"
"zone11",-0.0817514804783651,0.329427748155322,-0.248162096047295,0.804008992134914,"benefit","L","FS","R"
"zone12",14.8981217168562,225.322240284382,0.0661191797935839,0.947282940996675,"benefit","L","FS","R"
"zone13",0.0297669891734176,0.300911663820586,0.0989226831405435,0.921199658696517,"benefit","L","FS","R"
"zone14",0.26214101642453,0.317689840376442,0.825147622328464,0.409287785714943,"benefit","L","FS","R"
"dist_x",0.536398879699147,0.150574071351617,3.56235887682523,0.00036753748881211,"benefit","L","FS","R"
"dist_z",-0.706992735001329,0.192848054276667,-3.6660610222546,0.00024631517278703,"benefit","L","FS","R"
"I(dist_x^2)",-0.792385070517969,0.070064071473951,-11.3094351191476,0,"benefit","L","FS","R"
"I(dist_z^2)",-0.774721665409008,0.0753498222551153,-10.2816654667877,0,"benefit","L","FS","R"
"release_spin_rate",-0.00036487555658713,0.00021706045258362,-1.680985883168,0.0927656566194871,"benefit","L","FS","R"
"pred",56.6576272019703,5.32305162377125,10.6438244838643,0,"benefit","L","FS","R"
"(Intercept)",-14.2790472255132,0.980129972863657,-14.5685241966369,0,"whiff","R","FF","L"
"pitch_speed",0.0849725498067114,0.0102249448381349,8.31031865226288,0.00000000000000009,"whiff","R","FF","L"
"pfx_x",-0.0303406271079783,0.0154336153801384,-1.96587943658515,0.049312538943198,"whiff","R","FF","L"
"pfx_z",-0.062559333662265,0.0336062483487407,-1.86153875353984,0.0626681332319346,"whiff","R","FF","L"
"pfx_total",0.12877151821442,0.0395065248530823,3.25950001153729,0.00111608776002264,"whiff","R","FF","L"
"zone1",-0.276035579359151,0.185164995606362,-1.49075465616605,0.136025920547334,"whiff","R","FF","L"
"zone2",-0.150401726498793,0.14550708860771,-1.03363848413103,0.301305201221842,"whiff","R","FF","L"
"zone3",0.16121901054998,0.176189957578898,0.915029509997961,0.360176138312785,"whiff","R","FF","L"
"zone4",-0.626031834993736,0.177073166917369,-3.53544156854591,0.00040709426605155,"whiff","R","FF","L"
"zone6",-0.0639084572735403,0.156655542719168,-0.407955289447416,0.683306500062838,"whiff","R","FF","L"
"zone7",-0.351524551087531,0.291079209868622,-1.20765942454698,0.227178291394845,"whiff","R","FF","L"
"zone8",-0.557617097582221,0.250475508445208,-2.22623401802256,0.0259985104735012,"whiff","R","FF","L"
"zone9",-0.225395153175486,0.271402641532194,-0.830482532900289,0.40626601951506,"whiff","R","FF","L"
"zone11",0.0354131392415966,0.209141338397504,0.169326348931978,0.865539951765012,"whiff","R","FF","L"
"zone12",0.111214784357339,0.205184676969516,0.542022854727411,0.587802761582549,"whiff","R","FF","L"
"zone13",0.920376674926235,0.288961988117446,3.18511331169328,0.00144697339187449,"whiff","R","FF","L"
"zone14",-0.0799498988040469,0.317060705225595,-0.252159594318574,0.800917708154529,"whiff","R","FF","L"
"dist_x",-0.26207965156464,0.069011784256792,-3.79760724037282,0.00014609957507382,"whiff","R","FF","L"
"dist_z",1.02374504482869,0.116998853612655,8.75004338262984,0,"whiff","R","FF","L"
"dist_prop",1.38493114483591,0.3028082476726,4.57362425059609,0.00000479359188404,"whiff","R","FF","L"
"I(dist_x^2)",-1.17474365427505,0.108282995696787,-10.8488285415057,0,"whiff","R","FF","L"
"I(dist_z^2)",-1.10363682197644,0.10239095670578,-10.7786552395221,0,"whiff","R","FF","L"
"pred",29.0957657718628,1.25976378061745,23.0962075744089,0,"whiff","R","FF","L"
"(Intercept)",0.84059528818867,2.22951343259341,0.377030824708185,0.706150697629801,"barrel","R","FF","L"
"pitch_speed",-0.072529190555935,0.0237208126037142,-3.05761829358993,0.00223103564143239,"barrel","R","FF","L"
"pfx_x",0.101515341929701,0.0402331621272633,2.52317582218851,0.0116300236201543,"barrel","R","FF","L"
"pfx_z",0.114139946380137,0.0808016384159126,1.41259445498644,0.157775000385836,"barrel","R","FF","L"
"pfx_total",-0.167027107121001,0.0952727369973337,-1.75314693778217,0.0795767884107639,"barrel","R","FF","L"
"zone1",0.434839724781896,0.266676688227566,1.63058768905526,0.102977348576744,"barrel","R","FF","L"
"zone2",0.239104325936562,0.208149541855646,1.14871415908464,0.250673865447997,"barrel","R","FF","L"
"zone3",0.293087972451621,0.276466825358779,1.06011986093185,0.289090073347626,"barrel","R","FF","L"
"zone4",0.100753410831843,0.225291965660334,0.447212622680675,0.654721548351259,"barrel","R","FF","L"
"zone6",-0.123793346076384,0.2547111893246,-0.486014557918083,0.626956844307078,"barrel","R","FF","L"
"zone7",0.967555035560428,0.27120862556293,3.56756734249192,0.00036031079611862,"barrel","R","FF","L"
"zone8",0.841398485151724,0.224746023977098,3.74377472963643,0.0001812761913673,"barrel","R","FF","L"
"zone9",-0.160119954629458,0.426259948616507,-0.37563922003264,0.707185129209697,"barrel","R","FF","L"
"zone11",0.798362672118054,0.412669924097676,1.93462771454381,0.053035996548927,"barrel","R","FF","L"
"zone12",-0.348329726750357,0.531665724308093,-0.655166791509216,0.51236037275362,"barrel","R","FF","L"
"zone13",1.40263474013683,0.424968015349934,3.30056542956969,0.00096490211830113,"barrel","R","FF","L"
"zone14",-0.219813063168849,0.779401621446891,-0.282027977771954,0.777922057546962,"barrel","R","FF","L"
"I(dist_x^2)",-1.03776358100123,0.164315328144026,-6.31568334325817,0.00000000026897029,"barrel","R","FF","L"
"I(dist_z^2)",-1.17464408554575,0.177375376436305,-6.62236274924867,0.00000000003535022,"barrel","R","FF","L"
"pred",186.21373707153,11.1562848850603,16.6913752194419,0,"barrel","R","FF","L"
"(Intercept)",-3.77065950677025,0.853535937956204,-4.41769272867305,0.00000997601046498,"benefit","R","FF","L"
"pitch_speed",-0.0424697683474045,0.00763218381268008,-5.56456309095248,0.0000000262810034,"benefit","R","FF","L"
"pfx_x",-0.0363855574109085,0.0109816072433385,-3.31331804212722,0.00092196075300734,"benefit","R","FF","L"
"pfx_z",-0.0442887538823476,0.0228002654704162,-1.94246658837429,0.0520806409382557,"benefit","R","FF","L"
"pfx_total",0.0857985183018679,0.0271693194594348,3.15791930048044,0.00158899538885734,"benefit","R","FF","L"
"zone1",-0.00017075826751897,0.132536219832798,-0.00128838945108285,0.99897201423308,"benefit","R","FF","L"
"zone2",-0.202591797619029,0.110278268672475,-1.83709628431622,0.0661956826128583,"benefit","R","FF","L"
"zone3",0.0419657341494916,0.132877868884639,0.315821848301354,0.752137733695861,"benefit","R","FF","L"
"zone4",0.0676536926362159,0.110592689159153,0.611737476957956,0.540711462105805,"benefit","R","FF","L"
"zone6",0.333371470846432,0.117370597420706,2.84033206077573,0.00450665952364955,"benefit","R","FF","L"
"zone7",0.661094032239258,0.148339980656505,4.45661398439899,0.00000832643375118,"benefit","R","FF","L"
"zone8",0.269727062811002,0.128177989704444,2.1043165322919,0.0353508448803426,"benefit","R","FF","L"
"zone9",0.917275356409241,0.16121083455756,5.68991134452398,0.00000001271053461,"benefit","R","FF","L"
"zone11",-0.622266123319402,0.144914438420455,-4.29402432291776,0.00001754632392117,"benefit","R","FF","L"
"zone12",-0.586275904205298,0.1451765053135,-4.03836628343731,0.00005382476127731,"benefit","R","FF","L"
"zone13",-0.439090181237558,0.156036342768287,-2.81402507548901,0.00489254118024608,"benefit","R","FF","L"
"zone14",-0.575122231407451,0.165650509320111,-3.47190137698918,0.00051678615138962,"benefit","R","FF","L"
"dist_z",0.371108985010212,0.0531922142080936,6.97675384518483,0.00000000000302078,"benefit","R","FF","L"
"dist_prop",1.39118826635097,0.22741424044276,6.1174193121874,0.00000000095102886,"benefit","R","FF","L"
"I(dist_x^2)",-1.3318084094067,0.0819949313067695,-16.2425699757461,0,"benefit","R","FF","L"
"I(dist_z^2)",-1.52789589911042,0.0849735109453365,-17.9808493507267,0,"benefit","R","FF","L"
"release_spin_rate",0.00026716980731189,0.00010459197094209,2.55440073368346,0.010637075530507,"benefit","R","FF","L"
"pred",14.4608872967725,0.983139646482441,14.7088842856779,0,"benefit","R","FF","L"
"(Intercept)",-19.3660002688689,2.06744166133492,-9.36713264081392,0,"whiff","L","FF","L"
"pitch_speed",0.10705933599887,0.020934369131413,5.11404644328271,0.00000031532977341,"whiff","L","FF","L"
"pfx_x",-0.125887390849462,0.0300562682309708,-4.18839058402279,0.00002809397020033,"whiff","L","FF","L"
"pfx_z",-0.153980265690764,0.0680608273026577,-2.26239191901141,0.023673199764314,"whiff","L","FF","L"
"pfx_total",0.257015963314129,0.078086136955516,3.29144164809364,0.0009967529287475,"whiff","L","FF","L"
"dist_z",0.808561717637765,0.100566043492493,8.04010667575006,0.00000000000000089,"whiff","L","FF","L"
"dist_prop",1.65517006761217,0.41209428141856,4.01648395098945,0.00005907288487046,"whiff","L","FF","L"
"I(dist_x^2)",-1.15265312651618,0.189422583351341,-6.08508819868769,0.000000001164272,"whiff","L","FF","L"
"I(dist_z^2)",-1.04987118656795,0.173556447188999,-6.04916269935313,0.00000000145600561,"whiff","L","FF","L"
"pred",58.3166970534721,5.2159924731495,11.1803644950928,0,"whiff","L","FF","L"
"(Intercept)",-5.21704721942728,0.310565531783165,-16.7985390699113,0,"barrel","L","FF","L"
"dist_x",-0.459603264082267,0.216265115779639,-2.12518446364034,0.0335712239036733,"barrel","L","FF","L"
"I(dist_x^2)",-1.55786439574602,0.306931387379678,-5.07561122714022,0.00000038625232815,"barrel","L","FF","L"
"I(dist_z^2)",-0.990140213770893,0.23369014736993,-4.236978858178,0.00002265474586125,"barrel","L","FF","L"
"pred",129.895795802657,13.4035453657575,9.69115202418801,0,"barrel","L","FF","L"
"(Intercept)",-3.18859585763744,1.87465088153539,-1.70090115927392,0.0889615489165816,"benefit","L","FF","L"
"pitch_speed",-0.0503332566732308,0.0139385700215587,-3.61107750618468,0.00030492751070098,"benefit","L","FF","L"
