"x","z","phand","response","bhand","pitch","pred","zone","N"
0.8,1.3,"right","whiff","left","changeup",-1.99397903111554,11,2008
0.8,1.3,"right","whiff","left","curveball",-2.59593461157107,11,1247
0.8,1.3,"right","whiff","left","cutter",0.211321934837134,11,922
0.8,1.3,"right","whiff","left","fastball",1.13454093106221,11,8041
0.8,1.3,"right","whiff","left","sinker",1.31032570269861,11,2066
0.8,1.3,"right","whiff","left","slider",0.915220794624536,11,690
0.8,1.3,"right","whiff","left","splitter",-3.36365499579104,11,343
0.8,1.3,"right","whiff","right","changeup",-2.55439661861793,11,388
0.8,1.3,"right","whiff","right","curveball",-0.866824213758885,11,483
0.8,1.3,"right","whiff","right","cutter",2.19187187654055,11,263
0.8,1.3,"right","whiff","right","fastball",0.771659498603569,11,4322
0.8,1.3,"right","whiff","right","sinker",1.51799309907465,11,3068
0.8,1.3,"right","whiff","right","slider",-0.316571822438175,11,650
0.8,1.3,"right","whiff","right","splitter",0.245293974418522,11,158
0.8,1.4,"right","barrel","left","changeup",-3.96975066200302,11,2008
0.8,1.4,"right","barrel","left","curveball",-6.03681640037108,11,1247
0.8,1.4,"right","barrel","left","cutter",-4.92585548364193,11,922
0.8,1.4,"right","barrel","left","fastball",-3.28253832373053,11,8041
0.8,1.4,"right","barrel","left","sinker",-3.33172195814511,11,2066
0.8,1.4,"right","barrel","left","slider",-6.3513680128824,11,690
0.8,1.4,"right","barrel","left","splitter",-5.72315479625117,11,343
0.8,1.4,"right","barrel","right","changeup",-2.11266136056527,11,388
0.8,1.4,"right","barrel","right","curveball",-3.33766753814418,11,483
0.8,1.4,"right","barrel","right","cutter",-4.23895871927762,11,263
0.8,1.4,"right","barrel","right","fastball",-2.24897690002042,11,4322
0.8,1.4,"right","barrel","right","sinker",-2.53716408629842,11,3068
0.8,1.4,"right","barrel","right","slider",-3.4080492298517,11,650
0.8,1.4,"right","barrel","right","splitter",-6.12653761812482,11,158
0.8,1.4,"right","benefit","left","changeup",-2.33219547437587,11,2008
0.8,1.4,"right","benefit","left","curveball",-3.98771389903402,11,1247
0.8,1.4,"right","benefit","left","cutter",-2.27209950309037,11,922
0.8,1.4,"right","benefit","left","fastball",-0.751439164649196,11,8041
0.8,1.4,"right","benefit","left","sinker",-1.09755104015434,11,2066
0.8,1.4,"right","benefit","left","slider",-2.18731587165017,11,690
0.8,1.4,"right","benefit","left","splitter",-2.5862516345757,11,343
0.8,1.4,"right","benefit","right","changeup",-0.585803095720989,11,388
0.8,1.4,"right","benefit","right","curveball",-3.46766623973628,11,483
0.8,1.4,"right","benefit","right","cutter",-2.67196086280778,11,263
0.8,1.4,"right","benefit","right","fastball",-0.605541656259298,11,4322
0.8,1.4,"right","benefit","right","sinker",-1.21572584711907,11,3068
0.8,1.4,"right","benefit","right","slider",-2.82611872965642,11,650
0.8,1.4,"right","benefit","right","splitter",-1.62416517953179,11,158
0.8,1.4,"right","whiff","left","changeup",-2.33538367115647,11,2008
0.8,1.4,"right","whiff","left","curveball",-2.89941773133887,11,1247
0.8,1.4,"right","whiff","left","cutter",0.156910557595618,11,922
0.8,1.4,"right","whiff","left","fastball",1.05630102113323,11,8041
0.8,1.4,"right","whiff","left","sinker",1.26789048035515,11,2066
0.8,1.4,"right","whiff","left","slider",0.82535987685219,11,690
0.8,1.4,"right","whiff","left","splitter",-3.90068064846498,11,343
0.8,1.4,"right","whiff","right","changeup",-2.99157614834412,11,388
0.8,1.4,"right","whiff","right","curveball",-1.00877837480888,11,483
0.8,1.4,"right","whiff","right","cutter",2.17934947433852,11,263
0.8,1.4,"right","whiff","right","fastball",0.691994670464507,11,4322
0.8,1.4,"right","whiff","right","sinker",1.52944256022564,11,3068
0.8,1.4,"right","whiff","right","slider",-0.470846912872013,11,650
0.8,1.4,"right","whiff","right","splitter",-0.00830604214471808,11,158
0.8,1.5,"right","barrel","left","changeup",-4.40493235528683,11,2008
0.8,1.5,"right","barrel","left","curveball",-6.65812025119482,11,1247
0.8,1.5,"right","barrel","left","cutter",-5.36646634801806,11,922
0.8,1.5,"right","barrel","left","fastball",-3.60634268557575,11,8041
0.8,1.5,"right","barrel","left","sinker",-3.80329142409738,11,2066
0.8,1.5,"right","barrel","left","slider",-6.98176517756568,11,690
0.8,1.5,"right","barrel","left","splitter",-6.09207669328809,11,343
0.8,1.5,"right","barrel","right","changeup",-2.47868398144194,11,388
0.8,1.5,"right","barrel","right","curveball",-3.97117672971038,11,483
0.8,1.5,"right","barrel","right","cutter",-4.71136436902706,11,263
0.8,1.5,"right","barrel","right","fastball",-2.52062230010575,11,4322
0.8,1.5,"right","barrel","right","sinker",-2.90203015483392,11,3068
0.8,1.5,"right","barrel","right","slider",-3.94969444581334,11,650
0.8,1.5,"right","barrel","right","splitter",-6.93202564617326,11,158
0.8,1.5,"right","benefit","left","changeup",-2.60968522927103,11,2008
0.8,1.5,"right","benefit","left","curveball",-4.2024506548351,11,1247
0.8,1.5,"right","benefit","left","cutter",-2.50054942467719,11,922
0.8,1.5,"right","benefit","left","fastball",-1.03284846525947,11,8041
0.8,1.5,"right","benefit","left","sinker",-1.41393212752952,11,2066
0.8,1.5,"right","benefit","left","slider",-2.34095911466817,11,690
0.8,1.5,"right","benefit","left","splitter",-2.88162019104444,11,343
0.8,1.5,"right","benefit","right","changeup",-0.763736363569901,11,388
0.8,1.5,"right","benefit","right","curveball",-3.64699589871176,11,483
0.8,1.5,"right","benefit","right","cutter",-2.89474217165226,11,263
0.8,1.5,"right","benefit","right","fastball",-0.902403170002875,11,4322
0.8,1.5,"right","benefit","right","sinker",-1.54817520251129,11,3068
0.8,1.5,"right","benefit","right","slider",-3.02036688866002,11,650
0.8,1.5,"right","benefit","right","splitter",-1.79267442763625,11,158
0.8,1.5,"right","whiff","left","changeup",-2.69851190958885,11,2008
0.8,1.5,"right","whiff","left","curveball",-3.2198980676634,11,1247
0.8,1.5,"right","whiff","left","cutter",0.0920254322360936,11,922
0.8,1.5,"right","whiff","left","fastball",0.956937088270309,11,8041
0.8,1.5,"right","whiff","left","sinker",1.21243354662869,11,2066
0.8,1.5,"right","whiff","left","slider",0.716651227263119,11,690
0.8,1.5,"right","whiff","left","splitter",-4.46915204384623,11,343
0.8,1.5,"right","whiff","right","changeup",-3.45690122073513,11,388
0.8,1.5,"right","whiff","right","curveball",-1.16181107046549,11,483
0.8,1.5,"right","whiff","right","cutter",2.15070272256059,11,263
0.8,1.5,"right","whiff","right","fastball",0.59243670233631,11,4322
0.8,1.5,"right","whiff","right","sinker",1.53359414572673,11,3068
0.8,1.5,"right","whiff","right","slider",-0.64113060703129,11,650
0.8,1.5,"right","whiff","right","splitter",-0.2896672499824,11,158
0.9,-2.5,"right","barrel","left","changeup",-10.6806398027068,13,5368
0.9,-2.5,"right","barrel","left","curveball",-9.63769034988181,13,1548
0.9,-2.5,"right","barrel","left","cutter",-9.28774954370894,13,476
0.9,-2.5,"right","barrel","left","fastball",-8.30645282834199,13,1882
0.9,-2.5,"right","barrel","left","sinker",-11.1678566234324,13,1536
0.9,-2.5,"right","barrel","left","slider",-11.0380958798234,13,946
0.9,-2.5,"right","barrel","left","splitter",-9.99112576785321,13,1113
0.9,-2.5,"right","barrel","right","changeup",-7.60412184061506,13,1693
0.9,-2.5,"right","barrel","right","curveball",-14.1282186647788,13,468
0.9,-2.5,"right","barrel","right","cutter",-11.505187460204,13,145
0.9,-2.5,"right","barrel","right","fastball",-8.27728500623511,13,885
0.9,-2.5,"right","barrel","right","sinker",-8.02472796802946,13,3116
0.9,-2.5,"right","barrel","right","slider",-11.9451223209814,13,518
0.9,-2.5,"right","barrel","right","splitter",-12.5149318240274,13,593
0.9,-2.5,"right","benefit","left","changeup",-4.21136415212365,13,5368
0.9,-2.5,"right","benefit","left","curveball",-4.24217838083929,13,1548
0.9,-2.5,"right","benefit","left","cutter",-5.80676802523716,13,476
0.9,-2.5,"right","benefit","left","fastball",-8.03105360473609,13,1882
0.9,-2.5,"right","benefit","left","sinker",-6.4342900014461,13,1536
0.9,-2.5,"right","benefit","left","slider",-2.76529644765171,13,946
0.9,-2.5,"right","benefit","left","splitter",-3.2336014866933,13,1113
0.9,-2.5,"right","benefit","right","changeup",-3.61570911694238,13,1693
0.9,-2.5,"right","benefit","right","curveball",-3.93614626468939,13,468
0.9,-2.5,"right","benefit","right","cutter",-5.20660522914371,13,145
0.9,-2.5,"right","benefit","right","fastball",-7.89138490488019,13,885
0.9,-2.5,"right","benefit","right","sinker",-6.63308990291753,13,3116
0.9,-2.5,"right","benefit","right","slider",-3.43292525681791,13,518
0.9,-2.5,"right","benefit","right","splitter",-2.77093324169053,13,593
0.9,-2.5,"right","whiff","left","changeup",-0.502012927247515,13,5368
0.9,-2.5,"right","whiff","left","curveball",-0.538304603498036,13,1548
0.9,-2.5,"right","whiff","left","cutter",-1.30078518635422,13,476
0.9,-2.5,"right","whiff","left","fastball",-7.15732523673841,13,1882
0.9,-2.5,"right","whiff","left","sinker",-1.56381907021967,13,1536
0.9,-2.5,"right","whiff","left","slider",0.391838343534129,13,946
0.9,-2.5,"right","whiff","left","splitter",-0.205448230814455,13,1113
0.9,-2.5,"right","whiff","right","changeup",-1.23476678122253,13,1693
0.9,-2.5,"right","whiff","right","curveball",-0.382892459000739,13,468
0.9,-2.5,"right","whiff","right","cutter",0.775100503172254,13,145
0.9,-2.5,"right","whiff","right","fastball",-7.47409311188546,13,885
0.9,-2.5,"right","whiff","right","sinker",0.171306624238173,13,3116
0.9,-2.5,"right","whiff","right","slider",0.239577225990139,13,518
0.9,-2.5,"right","whiff","right","splitter",0.852468016968359,13,593
0.9,-2.4,"right","barrel","left","changeup",-9.94533280370999,13,5368
0.9,-2.4,"right","barrel","left","curveball",-8.88132247645325,13,1548
0.9,-2.4,"right","barrel","left","cutter",-8.66692054778764,13,476
0.9,-2.4,"right","barrel","left","fastball",-7.75933511350007,13,1882
0.9,-2.4,"right","barrel","left","sinker",-10.2859003272043,13,1536
0.9,-2.4,"right","barrel","left","slider",-10.2200689904983,13,946
0.9,-2.4,"right","barrel","left","splitter",-9.59558676068563,13,1113
0.9,-2.4,"right","barrel","right","changeup",-6.98566982603035,13,1693
0.9,-2.4,"right","barrel","right","curveball",-12.8847571318351,13,468
0.9,-2.4,"right","barrel","right","cutter",-10.7069848106274,13,145
0.9,-2.4,"right","barrel","right","fastball",-7.72657187662511,13,885
0.9,-2.4,"right","barrel","right","sinker",-7.40823012809015,13,3116
0.9,-2.4,"right","barrel","right","slider",-10.973553033409,13,518
0.9,-2.4,"right","barrel","right","splitter",-11.437510115337,13,593
0.9,-2.4,"right","benefit","left","changeup",-3.85841961733585,13,5368
0.9,-2.4,"right","benefit","left","curveball",-4.10737304270913,13,1548
0.9,-2.4,"right","benefit","left","cutter",-5.42076643359047,13,476
0.9,-2.4,"right","benefit","left","fastball",-7.33874733517452,13,1882
0.9,-2.4,"right","benefit","left","sinker",-5.80689204159231,13,1536
0.9,-2.4,"right","benefit","left","slider",-2.6132681092341,13,946
0.9,-2.4,"right","benefit","left","splitter",-2.92468714414302,13,1113
0.9,-2.4,"right","benefit","right","changeup",-3.2594199867154,13,1693
0.9,-2.4,"right","benefit","right","curveball",-3.81376254292761,13,468
0.9,-2.4,"right","benefit","right","cutter",-4.89390055435015,13,145
0.9,-2.4,"right","benefit","right","fastball",-7.17848776557988,13,885
0.9,-2.4,"right","benefit","right","sinker",-5.99665863091544,13,3116
0.9,-2.4,"right","benefit","right","slider",-3.25042043533588,13,518
0.9,-2.4,"right","benefit","right","splitter",-2.55814376353368,13,593
0.9,-2.4,"right","whiff","left","changeup",-0.194147661221569,13,5368
0.9,-2.4,"right","whiff","left","curveball",-0.318137679736062,13,1548
0.9,-2.4,"right","whiff","left","cutter",-1.11919708580628,13,476
0.9,-2.4,"right","whiff","left","fastball",-6.60308544903803,13,1882
0.9,-2.4,"right","whiff","left","sinker",-1.30833707308297,13,1536
0.9,-2.4,"right","whiff","left","slider",0.633815510814929,13,946
0.9,-2.4,"right","whiff","left","splitter",0.222249724355638,13,1113
0.9,-2.4,"right","whiff","right","changeup",-0.814854277583462,13,1693
0.9,-2.4,"right","whiff","right","curveball",-0.231525713755202,13,468
0.9,-2.4,"right","whiff","right","cutter",0.993211922507282,13,145
0.9,-2.4,"right","whiff","right","fastball",-6.93315023118602,13,885
0.9,-2.4,"right","whiff","right","sinker",0.289775896988469,13,3116
0.9,-2.4,"right","whiff","right","slider",0.4422443193284,13,518
0.9,-2.4,"right","whiff","right","splitter",1.21401748961259,13,593
0.9,-2.3,"right","barrel","left","changeup",-9.2400383352845,13,5368
0.9,-2.3,"right","barrel","left","curveball",-8.16027951903116,13,1548
0.9,-2.3,"right","barrel","left","cutter",-8.07330795854063,13,476
0.9,-2.3,"right","barrel","left","fastball",-7.23454873395782,13,1882
0.9,-2.3,"right","barrel","left","sinker",-9.44521907524672,13,1536
0.9,-2.3,"right","barrel","left","slider",-9.43918117948103,13,946
0.9,-2.3,"right","barrel","left","splitter",-9.20207722214832,13,1113
0.9,-2.3,"right","barrel","right","changeup",-6.39246075081643,13,1693
0.9,-2.3,"right","barrel","right","curveball",-11.7027710943875,13,468
0.9,-2.3,"right","barrel","right","cutter",-9.94136186103346,13,145
0.9,-2.3,"right","barrel","right","fastball",-7.19694486316116,13,885
0.9,-2.3,"right","barrel","right","sinker",-6.81689546529122,13,3116
0.9,-2.3,"right","barrel","right","slider",-10.045132611424,13,518
0.9,-2.3,"right","barrel","right","splitter",-10.4083681434861,13,593
0.9,-2.3,"right","benefit","left","changeup",-3.52164006433478,13,5368
0.9,-2.3,"right","benefit","left","curveball",-3.97349565878917,13,1548
0.9,-2.3,"right","benefit","left","cutter",-5.05052000894977,13,476
0.9,-2.3,"right","benefit","left","fastball",-6.6788606108578,13,1882
0.9,-2.3,"right","benefit","left","sinker",-5.21085337921908,13,1536
0.9,-2.3,"right","benefit","left","slider",-2.46725201114242,13,946
0.9,-2.3,"right","benefit","left","splitter",-2.63126723490092,13,1113
0.9,-2.3,"right","benefit","right","changeup",-2.92112086858187,13,1693
0.9,-2.3,"right","benefit","right","curveball",-3.69217980109583,13,468
0.9,-2.3,"right","benefit","right","cutter",-4.5929141284009,13,145
0.9,-2.3,"right","benefit","right","fastball",-6.49934613870988,13,885
0.9,-2.3,"right","benefit","right","sinker",-5.39083288232027,13,3116
0.9,-2.3,"right","benefit","right","slider",-3.07482696527371,13,518
0.9,-2.3,"right","benefit","right","splitter",-2.35513117579378,13,593
0.9,-2.3,"right","whiff","left","changeup",0.0904751721204042,13,5368
0.9,-2.3,"right","whiff","left","curveball",-0.116021550230832,13,1548
0.9,-2.3,"right","whiff","left","cutter",-0.949478977257521,13,476
0.9,-2.3,"right","whiff","left","fastball",-6.07143686142085,13,1882
0.9,-2.3,"right","whiff","left","sinker",-1.06757386338856,13,1536
0.9,-2.3,"right","whiff","left","slider",0.853632153207163,13,946
0.9,-2.3,"right","whiff","left","splitter",0.616517801676318,13,1113
0.9,-2.3,"right","whiff","right","changeup",-0.424918246707723,13,1693
0.9,-2.3,"right","whiff","right","curveball",-0.0923377871083919,13,468
0.9,-2.3,"right","whiff","right","cutter",1.19190588640592,13,145
0.9,-2.3,"right","whiff","right","fastball",-6.41326686388203,13,885
0.9,-2.3,"right","whiff","right","sinker",0.399479545617014,13,3116
0.9,-2.3,"right","whiff","right","slider",0.626736216120634,13,518
0.9,-2.3,"right","whiff","right","splitter",1.544015505199,13,593
0.9,-2.2,"right","barrel","left","changeup",-8.56475639743031,13,5368
0.9,-2.2,"right","barrel","left","curveball",-7.47456147761555,13,1548
0.9,-2.2,"right","barrel","left","cutter",-7.50691177596791,13,476
0.9,-2.2,"right","barrel","left","fastball",-6.73209368971524,13,1882
0.9,-2.2,"right","barrel","left","sinker",-8.64572344512049,13,1536
0.9,-2.2,"right","barrel","left","slider",-8.69543244677172,13,946
0.9,-2.2,"right","barrel","left","splitter",-8.81083634820845,13,1113
0.9,-2.2,"right","barrel","right","changeup",-5.82449461497333,13,1693
0.9,-2.2,"right","barrel","right","curveball",-10.5820788553792,13,468
0.9,-2.2,"right","barrel","right","cutter",-9.20831861142226,13,145
0.9,-2.2,"right","barrel","right","fastball",-6.68840396584323,13,885
0.9,-2.2,"right","barrel","right","sinker",-6.25072397963267,13,3116
0.9,-2.2,"right","barrel","right","slider",-9.15980186218255,13,518
0.9,-2.2,"right","barrel","right","splitter",-9.42750590847469,13,593
0.9,-2.2,"right","benefit","left","changeup",-3.20102549312047,13,5368
0.9,-2.2,"right","benefit","left","curveball",-3.84065559904035,13,1548
0.9,-2.2,"right","benefit","left","cutter",-4.69602875131505,13,476
0.9,-2.2,"right","benefit","left","fastball",-6.0512919866705,13,1882
0.9,-2.2,"right","benefit","left","sinker",-4.64607655276667,13,1536
0.9,-2.2,"right","benefit","left","slider",-2.32727300246275,13,946
0.9,-2.2,"right","benefit","left","splitter",-2.353341758967,13,1113
0.9,-2.2,"right","benefit","right","changeup",-2.60075333867953,13,1693
0.9,-2.2,"right","benefit","right","curveball",-3.57149244379149,13,468
0.9,-2.2,"right","benefit","right","cutter",-4.30367334136236,13,145
0.9,-2.2,"right","benefit","right","fastball",-5.85385297382088,13,885
0.9,-2.2,"right","benefit","right","sinker",-4.81553421740884,13,3116
0.9,-2.2,"right","benefit","right","slider",-2.90618226649182,13,518
0.9,-2.2,"right","benefit","right","splitter",-2.16189547847084,13,593
0.9,-2.2,"right","whiff","left","changeup",0.351937756427289,13,5368
0.9,-2.2,"right","whiff","left","curveball",0.0681007937777243,13,1548
0.9,-2.2,"right","whiff","left","cutter",-0.791555310387895,13,476
0.9,-2.2,"right","whiff","left","fastball",-5.56230008538986,13,1882
0.9,-2.2,"right","whiff","left","sinker",-0.84143761288125,13,1536
0.9,-2.2,"right","whiff","left","slider",1.0514675249086,13,946
0.9,-2.2,"right","whiff","left","splitter",0.977463362080019,13,1113
0.9,-2.2,"right","whiff","right","changeup",-0.0648596175399083,13,1693
0.9,-2.2,"right","whiff","right","curveball",0.0347308569626308,13,468
0.9,-2.2,"right","whiff","right","cutter",1.37136058379708,13,145
0.9,-2.2,"right","whiff","right","fastball",-5.91437989787302,13,885
0.9,-2.2,"right","whiff","right","sinker",0.500496989534901,13,3116
0.9,-2.2,"right","whiff","right","slider",0.793170150027235,13,518
0.9,-2.2,"right","whiff","right","splitter",1.84266715382457,13,593
0.9,-2.1,"right","barrel","left","changeup",-7.91948699014742,13,5368
0.9,-2.1,"right","barrel","left","curveball",-6.8241683522064,13,1548
0.9,-2.1,"right","barrel","left","cutter",-6.96773200006949,13,476
0.9,-2.1,"right","barrel","left","fastball",-6.25196998077233,13,1882
0.9,-2.1,"right","barrel","left","sinker",-7.88731003851438,13,1536
0.9,-2.1,"right","barrel","left","slider",-7.98882279237031,13,946
0.9,-2.1,"right","barrel","left","splitter",-8.42214071887458,13,1113
0.9,-2.1,"right","barrel","right","changeup",-5.28177141850102,13,1693
0.9,-2.1,"right","barrel","right","curveball",-9.52247032024179,13,468
0.9,-2.1,"right","barrel","right","cutter",-8.50785506179378,13,145
0.9,-2.1,"right","barrel","right","fastball",-6.20094918467134,13,885
0.9,-2.1,"right","barrel","right","sinker",-5.7097156711145,13,3116
0.9,-2.1,"right","barrel","right","slider",-8.31749234156566,13,518
0.9,-2.1,"right","barrel","right","splitter",-8.4949234103027,13,593
0.9,-2.1,"right","benefit","left","changeup",-2.89657590369289,13,5368
0.9,-2.1,"right","benefit","left","curveball",-3.70897932690218,13,1548
0.9,-2.1,"right","benefit","left","cutter",-4.35729266068632,13,476
0.9,-2.1,"right","benefit","left","fastball",-5.45592416259614,13,1882
0.9,-2.1,"right","benefit","left","sinker",-4.11244886836591,13,1536
0.9,-2.1,"right","benefit","left","slider",-2.19335981595555,13,946
0.9,-2.1,"right","benefit","left","splitter",-2.09091071634126,13,1113
0.9,-2.1,"right","benefit","right","changeup",-2.29824984205534,13,1693
0.9,-2.1,"right","benefit","right","curveball",-3.45180963014746,13,468
0.9,-2.1,"right","benefit","right","cutter",-4.02620986410629,13,145
0.9,-2.1,"right","benefit","right","fastball",-5.24188448950243,13,885
0.9,-2.1,"right","benefit","right","sinker",-4.27067193707961,13,3116
0.9,-2.1,"right","benefit","right","slider",-2.74452960721683,13,518
0.9,-2.1,"right","benefit","right","splitter",-1.97843667156486,13,593
0.9,-2.1,"right","whiff","left","changeup",0.590335119866074,13,5368
0.9,-2.1,"right","whiff","left","curveball",0.2342952709735,13,1548
0.9,-2.1,"right","whiff","left","cutter",-0.645338727085102,13,476
0.9,-2.1,"right","whiff","left","fastball",-5.07558332478547,13,1882
0.9,-2.1,"right","whiff","left","sinker",-0.629822141428065,13,1536
0.9,-2.1,"right","whiff","left","slider",1.22752889583326,13,946
0.9,-2.1,"right","whiff","left","splitter",1.30521054598583,13,1113
0.9,-2.1,"right","whiff","right","changeup",0.265436164833579,13,1693
0.9,-2.1,"right","whiff","right","curveball",0.149749059391633,13,468
0.9,-2.1,"right","whiff","right","cutter",1.5317820528346,13,145
0.9,-2.1,"right","whiff","right","fastball",-5.43641635724094,13,885
0.9,-2.1,"right","whiff","right","sinker",0.592920060647405,13,3116
0.9,-2.1,"right","whiff","right","slider",0.94168167720819,13,518
0.9,-2.1,"right","whiff","right","splitter",2.11020957920639,13,593
0.9,-2,"right","barrel","left","changeup",-7.30423011343582,13,5368
0.9,-2,"right","barrel","left","curveball",-6.20910014280372,13,1548
0.9,-2,"right","barrel","left","cutter",-6.45576863084536,13,476
0.9,-2,"right","barrel","left","fastball",-5.79417760712909,13,1882
0.9,-2,"right","barrel","left","sinker",-7.16985879437899,13,1536
0.9,-2,"right","barrel","left","slider",-7.31935221627681,13,946
0.9,-2,"right","barrel","left","splitter",-8.03631148529221,13,1113
0.9,-2,"right","barrel","right","changeup",-4.76429116139952,13,1693
0.9,-2,"right","barrel","right","curveball",-8.523701537463,13,468
0.9,-2,"right","barrel","right","cutter",-7.83997121214801,13,145
0.9,-2,"right","barrel","right","fastball",-5.73458051964549,13,885
0.9,-2,"right","barrel","right","sinker",-5.19387053973671,13,3116
0.9,-2,"right","barrel","right","slider",-7.51812457561813,13,518
0.9,-2,"right","barrel","right","splitter",-7.61062064897018,13,593
0.9,-2,"right","benefit","left","changeup",-2.60829129605206,13,5368
0.9,-2,"right","benefit","left","curveball",-3.57861368552029,13,1548
0.9,-2,"right","benefit","left","cutter",-4.03431173706358,13,476
0.9,-2,"right","benefit","left","fastball",-4.89262093560666,13,1882
0.9,-2,"right","benefit","left","sinker",-3.60983947142119,13,1536
0.9,-2,"right","benefit","left","slider",-2.06554581469359,13,946
0.9,-2,"right","benefit","left","splitter",-1.8439741070237,13,1113
0.9,-2,"right","benefit","right","changeup",-2.01353193720996,13,1693
0.9,-2,"right","benefit","right","curveball",-3.3332581103969,13,468
0.9,-2,"right","benefit","right","cutter",-3.76056047129622,13,145
0.9,-2,"right","benefit","right","fastball",-4.6632969568496,13,885
0.9,-2,"right","benefit","right","sinker",-3.75614072598279,13,3116
0.9,-2,"right","benefit","right","slider",-2.58991922839209,13,518
0.9,-2,"right","benefit","right","splitter",-1.80475475507584,13,593
0.9,-2,"right","whiff","left","changeup",0.805777604485139,13,5368
0.9,-2,"right","whiff","left","curveball",0.382638422900307,13,1548
0.9,-2,"right","whiff","left","cutter",-0.510727791392209,13,476
0.9,-2,"right","whiff","left","fastball",-4.61117999040777,13,1882
0.9,-2,"right","whiff","left","sinker",-0.432604157864485,13,1536
0.9,-2,"right","whiff","left","slider",1.38205693764309,13,946
0.9,-2,"right","whiff","left","splitter",1.59990349916195,13,1113
0.9,-2,"right","whiff","right","changeup",0.566102115961905,13,1693
0.9,-2,"right","whiff","right","curveball",0.252796754895713,13,468
0.9,-2,"right","whiff","right","cutter",1.6734095349209,13,145
0.9,-2,"right","whiff","right","fastball",-4.97929150592772,13,885
0.9,-2,"right","whiff","right","sinker",0.676855389660513,13,3116
0.9,-2,"right","whiff","right","slider",1.07242819883031,13,518
0.9,-2,"right","whiff","right","splitter",2.34691814100187,13,593
0.9,-1.9,"right","barrel","left","changeup",-6.71898576729552,13,5368
0.9,-1.9,"right","barrel","left","curveball",-5.62935684940751,13,1548
0.9,-1.9,"right","barrel","left","cutter",-5.97102166829552,13,476
0.9,-1.9,"right","barrel","left","fastball",-5.35871656878552,13,1882
0.9,-1.9,"right","barrel","left","sinker",-6.49322970328959,13,1536
0.9,-1.9,"right","barrel","left","slider",-6.68702071849122,13,946
0.9,-1.9,"right","barrel","left","splitter",-7.6537231584901,13,1113
0.9,-1.9,"right","barrel","right","changeup",-4.27205384366883,13,1693
0.9,-1.9,"right","barrel","right","curveball",-7.58548802251558,13,468
0.9,-1.9,"right","barrel","right","cutter",-7.20466706248497,13,145
0.9,-1.9,"right","barrel","right","fastball",-5.28929797076567,13,885
0.9,-1.9,"right","barrel","right","sinker",-4.7031885854993,13,3116
0.9,-1.9,"right","barrel","right","slider",-6.76160588563354,13,518
0.9,-1.9,"right","barrel","right","splitter",-6.77459762447711,13,593
0.9,-1.9,"right","benefit","left","changeup",-2.33617167019796,13,5368
0.9,-1.9,"right","benefit","left","curveball",-3.4497299163126,13,1548
0.9,-1.9,"right","benefit","left","cutter",-3.72708598044682,13,476
0.9,-1.9,"right","benefit","left","fastball",-4.3612234722778,13,1882
0.9,-1.9,"right","benefit","left","sinker",-3.13809576559307,13,1536
0.9,-1.9,"right","benefit","left","slider",-1.9438699050886,13,946
0.9,-1.9,"right","benefit","left","splitter",-1.61253193101432,13,1113
0.9,-1.9,"right","benefit","right","changeup",-1.74650814943745,13,1693
0.9,-1.9,"right","benefit","right","curveball",-3.21598569456904,13,468
0.9,-1.9,"right","benefit","right","cutter",-3.50676804777701,13,145
0.9,-1.9,"right","benefit","right","fastball",-4.11792276612226,13,885
0.9,-1.9,"right","benefit","right","sinker",-3.27181777041974,13,3116
0.9,-1.9,"right","benefit","right","slider",-2.44240971859075,13,518
0.9,-1.9,"right","benefit","right","splitter",-1.64084972900377,13,593
0.9,-1.9,"right","whiff","left","changeup",0.998393885877356,13,5368
0.9,-1.9,"right","whiff","left","curveball",0.513219508627325,13,1548
0.9,-1.9,"right","whiff","left","cutter",-0.387604213572089,13,476
0.9,-1.9,"right","whiff","left","fastball",-4.16896578305544,13,1882
0.9,-1.9,"right","whiff","left","sinker",-0.249639885960837,13,1536
0.9,-1.9,"right","whiff","left","slider",1.5153323100616,13,946
0.9,-1.9,"right","whiff","left","splitter",1.86171031747439,13,1113
0.9,-1.9,"right","whiff","right","changeup",0.837293352184681,13,1693
0.9,-1.9,"right","whiff","right","curveball",0.343967159499626,13,468
0.9,-1.9,"right","whiff","right","cutter",1.79652202187956,13,145
0.9,-1.9,"right","whiff","right","fastball",-4.54290652881554,13,885
0.9,-1.9,"right","whiff","right","sinker",0.752427324177995,13,3116
0.9,-1.9,"right","whiff","right","slider",1.18559326856831,13,518
0.9,-1.9,"right","whiff","right","splitter",2.55311395040741,13,593
0.9,-1.8,"right","barrel","left","changeup",-6.16375395172652,13,5368
0.9,-1.8,"right","barrel","left","curveball",-5.08493847201777,13,1548
0.9,-1.8,"right","barrel","left","cutter",-5.51349111241998,13,476
0.9,-1.8,"right","barrel","left","fastball",-4.94558686574162,13,1882
0.9,-1.8,"right","barrel","left","sinker",-5.85725877805795,13,1536
0.9,-1.8,"right","barrel","left","slider",-6.09182829901353,13,946
0.9,-1.8,"right","barrel","left","splitter",-7.27481438758559,13,1113
0.9,-1.8,"right","barrel","right","changeup",-3.80505946530894,13,1693
0.9,-1.8,"right","barrel","right","curveball",-6.70749657056118,13,468
0.9,-1.8,"right","barrel","right","cutter",-6.60194261280464,13,145
