"","term","estimate","std.error","statistic","p.value","Response","Hand","Pitch"
"241","I(dist_z^2)",-2.24885254051581,0.458171930448411,-4.90831583313029,0.000000918618355823547,"barrel","left","slider"
"242","pred_bbarrel",210.347868245186,17.4535090480059,12.0518955624697,0.00000000000000000000000000000000189540271487994,"barrel","left","slider"
"243","(Intercept)",-8.32908953712134,0.538170118567545,-15.476685252037,0.00000000000000000000000000000000000000000000000000000498505073531874,"strike","left","slider"
"244","pfx_x",0.287272855669159,0.119138452375129,2.41125220230853,0.0158978508562719,"strike","left","slider"
"245","pfx_total",-0.292613895313247,0.13791397898314,-2.12171309587854,0.0338618382192476,"strike","left","slider"
"246","zone1",1.21039348784803,0.211033752499322,5.73554454447715,0.00000000971995410191644,"strike","left","slider"
"247","zone2",0.600998342458577,0.18057497742195,3.32824819384706,0.00087393969736132,"strike","left","slider"
"248","zone3",-0.0322899385497954,0.230014498906356,-0.140382187659141,0.888358030673841,"strike","left","slider"
"249","zone4",0.675660875413441,0.147569593464376,4.57859142626525,0.00000468117550663718,"strike","left","slider"
"250","zone6",-0.724585941766834,0.161833243397868,-4.47736155164013,0.00000755712047335481,"strike","left","slider"
"251","zone7",0.504408137027027,0.179919449646269,2.80352200953659,0.00505477820719016,"strike","left","slider"
"252","zone8",-0.497213423020222,0.147987853831676,-3.35982589210166,0.000779916062853165,"strike","left","slider"
"253","zone9",-0.630473971727868,0.181764193083307,-3.4686368147268,0.000523106097713967,"strike","left","slider"
"254","zone11",-0.712253856838365,0.258246789439715,-2.7580356696153,0.00581498523109704,"strike","left","slider"
"255","zone12",-1.45087501840185,0.288974983918073,-5.02076338487897,0.000000514665264912621,"strike","left","slider"
"256","zone13",-1.02030175652004,0.21759608805811,-4.68897104550685,0.00000274582233198285,"strike","left","slider"
"257","zone14",-0.735740989460871,0.216108359599578,-3.40450036650183,0.00066285211360609,"strike","left","slider"
"258","zone16",-12.7750828521259,125.498933029535,-0.101794354292394,0.91891990699485,"strike","left","slider"
"259","zone17",-0.676398651948947,0.272616900402074,-2.48113250114483,0.0130965679842442,"strike","left","slider"
"260","dist_x",0.176428960590774,0.0588168291726781,2.99963400054775,0.00270304195303493,"strike","left","slider"
"261","dist_z",-0.130521933949688,0.0829829330425999,-1.57287684544343,0.115747337515098,"strike","left","slider"
"262","dist_prop",1.5352874780628,0.255156129276265,6.01705113813081,0.00000000177622982234756,"strike","left","slider"
"263","I(dist_x^2)",-0.6906496889525,0.0781811151453762,-8.83397080827321,0.00000000000000000101024025359752,"strike","left","slider"
"264","I(dist_z^2)",-0.581959704738408,0.0804660903850771,-7.23235964309178,0.000000000000474673128864891,"strike","left","slider"
"265","pred_bstrike",23.4122166176297,1.69547262271745,13.8086668601615,0.000000000000000000000000000000000000000000225974873123626,"strike","left","slider"
