"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-10-04","86.1","2.25","6.01","Springs, Jeffrey",543333,605488,"single","hit_into_play",,,,,1,"Eric Hosmer singles on a line drive to center fielder Jose Siri.   Alex Verdugo to 2nd.","R","L","L","BOS","TB","X",8,"line_drive",1,2,2022,"-0.54","0.2","-0.32","3.2",,,657077,2,2,"Bot",119.57,90.24,,,542194,,,-5.019644515757612,-125.38992161763272,-0.9122721914425264,-4.871576768749961,22.31649934103059,-30.048588321888364,"3.8","1.78",223,"99.6",10,"86.7",2217,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.13",0.766,0.709,"0.9",1,1,0,4,13,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.021","0.348"
"SI","2022-10-04","89.2","2.35","5.76","Springs, Jeffrey",543333,605488,,"foul",,,,,14,"Eric Hosmer singles on a line drive to center fielder Jose Siri.   Alex Verdugo to 2nd.","R","L","L","BOS","TB","S",,,1,1,2022,"1.66","0.7","0.93","2",,,657077,2,2,"Bot",,,,,542194,,,-7.006723033196259,-129.52950160480523,-4.562153036200309,20.1502295466319,31.54521876552377,-23.537041139970984,"3.8","1.78",3,"91.1",-35,"88.6",2128,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.06",,,,,,,,13,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","-0.051"
"SL","2022-10-04","85","2.17","6","Springs, Jeffrey",543333,605488,,"called_strike",,,,,9,"Eric Hosmer singles on a line drive to center fielder Jose Siri.   Alex Verdugo to 2nd.","R","L","L","BOS","TB","S",,,1,0,2022,"-0.45","0.18","0.34","2.18",,,657077,2,2,"Bot",,,,,542194,,,-3.388376410084283,-123.7443249418724,-2.997869064774397,-3.919018311477502,24.500171054070762,-29.981740757274583,"3.97","2.04",,,,"85",2108,"6.2",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.28",,,,,,,,13,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",177,"0","-0.041"
"SL","2022-10-04","86.4","2.47","5.91","Springs, Jeffrey",543333,605488,,"ball",,,,,14,"Eric Hosmer singles on a line drive to center fielder Jose Siri.   Alex Verdugo to 2nd.","R","L","L","BOS","TB","B",,,0,0,2022,"-0.42","0.44","0.14","1.44",,,657077,2,2,"Bot",,,,,542194,,,-4.6935743545121165,-125.74012333255364,-5.330337848430922,-3.4956404336649545,26.110692427620226,-26.571533455754903,"3.97","1.93",,,,"86.2",2222,"6.2",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.26",,,,,,,,13,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",183,"0","0.032"
"CH","2022-10-04","81.4","2.03","6.11","Springs, Jeffrey",571771,605488,"field_out","hit_into_play",,,,,5,"Enrique Hernandez pops out to third baseman Yandy Diaz in foul territory.","R","R","L","BOS","TB","X",5,"popup",0,0,2022,"1.21","0.75","0.26","2.19",,,657077,1,2,"Bot",112.98,191.12,,,542194,,,-6.2790629885804226,-118.31175801774246,-3.6161707843892392,12.54583027135077,22.98470976036501,-24.5959137726528,"3.32","1.63",44,"81.7",76,"81.4",1409,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.14",0.011,0.012,"0",1,0,0,3,12,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",123,"-0.029","-0.3"
"CH","2022-10-04","82.5","2.26","6.18","Springs, Jeffrey",502110,605488,"strikeout","swinging_strike",,,,,14,"J.D. Martinez strikes out swinging.","R","R","L","BOS","TB","S",2,,1,2,2022,"1.47","0.69","0.99","2.53",,,657077,0,2,"Bot",,,,,542194,,,-5.711694933537839,-119.94700634381407,-3.057758529086721,15.294137861987794,25.043450938868435,-25.132896001664246,"3.69","1.77",,,,"81.7",1384,"6",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.49",,,"0",1,0,0,,11,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",126,"-0.035","-0.251"
"SL","2022-10-04","86.6","2.32","5.82","Springs, Jeffrey",502110,605488,,"foul",,,,,11,"J.D. Martinez strikes out swinging.","R","R","L","BOS","TB","S",,,1,1,2022,"-0.18","0.63","-0.88","2.78",,,657077,0,2,"Bot",,,,,542194,,,-7.279229351105179,-125.96059262113016,-2.3435350082748068,-0.4502449778780356,25.65637931347472,-25.23252656657957,"3.69","1.77",10,"76.3",-16,"86.8",2048,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.06",,,,,,,,11,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",154,"0","-0.088"
"SL","2022-10-04","86.7","2.29","5.97","Springs, Jeffrey",502110,605488,,"ball",,,,,2,"J.D. Martinez strikes out swinging.","R","R","L","BOS","TB","B",,,0,1,2022,"-0.38","0.5","-0.14","3.73",,,657077,0,2,"Bot",,,,,542194,,,-5.035019732959203,-126.21329039648748,-0.15281517721315407,-2.948470802671437,26.661236033308835,-27.00307976702806,"3.63","1.78",,,,"86.6",2090,"6.3",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.22",,,,,,,,11,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",167,"0","0.051"
"CH","2022-10-04","81.5","2.27","6.02","Springs, Jeffrey",502110,605488,,"called_strike",,,,,12,"J.D. Martinez strikes out swinging.","R","R","L","BOS","TB","S",,,0,0,2022,"1.22","0.73","0.94","2.78",,,657077,0,2,"Bot",,,,,542194,,,-5.3416674120920815,-118.50149543712234,-2.0538146213972586,12.563050702535696,23.37660920926177,-25.167113099474577,"3.63","1.75",,,,"81.2",1340,"6.2",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.33",,,,,,,,11,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","-0.066"
"FF","2022-10-04","91.3","2.32","5.81","Springs, Jeffrey",657077,605488,"walk","ball",,,,,12,"Alex Verdugo walks.","R","L","L","BOS","TB","B",,,3,2,2022,"0.86","1.45","0.27","4.21",,,,0,2,"Bot",,,,,542194,,,-7.0319661821708195,-132.73895732808657,-1.2289806523644673,11.664049156872897,28.885291034541094,-15.028421063218463,"3.68","1.63",,,,"91.6",1986,"6.5",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"53.96",,,"0.7",1,0,0,,10,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0.038","0.321"
