"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-10-05","84.4","2.09","6.69","Gomber, Austin",641355,596295,,"foul",,,,,2,"Cody Bellinger singles on a line drive to right fielder Randal Grichuk.   Max Muncy to 2nd.","R","L","L","LAD","COL","S",,,0,0,2022,"-0.67","0.35","0.05","3.24",,,571970,2,2,"Bot",,,,,661531,,,-3.4278933612883207,-123.03555069338805,-2.4582097323758267,-6.229225987605159,21.43748622838201,-28.330451350486655,"3.84","1.75",,,,"85",2386,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.21",,,,,,,,16,1,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",204,"0","-0.035"
"SL","2022-10-05","85.1","2.04","6.65","Gomber, Austin",666158,596295,"field_out","hit_into_play",,,,,2,"Gavin Lux flies out to center fielder Garrett Hampson.","R","L","L","LAD","COL","X",8,"fly_ball",2,2,2022,"-0.44","0.29","0.18","3.09",,,571970,1,2,"Bot",135.47,51.71,,,661531,,,-3.469669001937274,-123.9668906182287,-2.694779255668792,-3.9700258282212446,22.806570500845332,-28.842702130012164,"3.29","1.61",365,"94.9",35,"85.6",2404,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.13",0.091,0.15,"0",1,0,0,3,15,5,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",212,"-0.032","-0.271"
"FF","2022-10-05","91.7","1.94","6.62","Gomber, Austin",666158,596295,,"foul",,,,,6,"Gavin Lux flies out to center fielder Garrett Hampson.","R","L","L","LAD","COL","S",,,2,1,2022,"0.33","1.75","0.36","2.71",,,571970,1,2,"Bot",,,,,661531,,,-4.690953050548447,-133.26035916187578,-7.822739643898419,4.9411395479075395,28.455871757522768,-9.85733575463003,"3.29","1.61",179,"74.4",64,"91.8",2020,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.09",,,,,,,,15,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",152,"0","-0.086"
"FF","2022-10-05","91.2","1.94","6.73","Gomber, Austin",666158,596295,,"ball",,,,,12,"Gavin Lux flies out to center fielder Garrett Hampson.","R","L","L","LAD","COL","B",,,1,1,2022,"0.42","1.58","0.87","4.55",,,571970,1,2,"Bot",,,,,661531,,,-3.6138945025453846,-132.83721485132955,-3.0339383247608307,5.75769932391685,27.93011208348295,-12.981648284552259,"3.34","1.58",,,,"91.3",2036,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.22",,,,,,,,15,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",156,"0","0.073"
"SL","2022-10-05","86.5","2.08","6.55","Gomber, Austin",666158,596295,,"blocked_ball",,,,,13,"Gavin Lux flies out to center fielder Garrett Hampson.","R","L","L","LAD","COL","B",,,0,1,2022,"-0.53","0.41","-0.35","1.1",,,571970,1,2,"Bot",,,,,661531,,,-4.737620228553126,-125.85025961737826,-7.717705199174048,-4.8065017504088825,22.115055748557058,-26.5917576422031,"3.29","1.54",,,,"87.1",2366,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.11",,,,,,,,15,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",174,"0","0.031"
"SL","2022-10-05","86.1","2.03","6.61","Gomber, Austin",666158,596295,,"swinging_strike",,,,,7,"Gavin Lux flies out to center fielder Garrett Hampson.","R","L","L","LAD","COL","S",,,0,0,2022,"-0.53","0.14","-0.37","2.11",,,571970,1,2,"Bot",,,,,661531,,,-4.633595726884117,-125.42229872574633,-4.785660623860724,-4.82581981733726,22.81121882606572,-30.013922484112303,"3.29","1.61",,,,"86.6",2358,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.17",,,,,,,,15,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",193,"0","-0.048"
"FF","2022-10-05","92.1","1.85","6.73","Gomber, Austin",457759,596295,"field_out","hit_into_play",,,,,4,"Justin Turner flies out to left fielder Sean Bouchard.","R","R","L","LAD","COL","X",7,"fly_ball",1,2,2022,"0.16","1.56","-0.72","2.53",,,571970,0,2,"Bot",83.54,73.65,,,661531,,,-6.880800264687331,-133.81946780828514,-8.232545125036747,3.3295914903046717,27.66651352081958,-11.784935471550321,"3.45","1.56",328,"86.3",31,"92.3",1939,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.1",0.04,0.045,"0",1,0,0,3,14,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",160,"-0.038","-0.249"
"SL","2022-10-05","88.3","1.97","6.68","Gomber, Austin",457759,596295,,"foul",,,,,5,"Justin Turner flies out to left fielder Sean Bouchard.","R","R","L","LAD","COL","S",,,1,2,2022,"-0.48","0.56","-0.02","2.7",,,571970,0,2,"Bot",,,,,661531,,,-3.8608012614451037,-128.5849934577299,-4.875584573381011,-4.684228002779863,23.020645313285943,-25.147614678338556,"3.45","1.56",207,"70.6",31,"89.2",2452,"6.5",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"53.97",,,,,,,,14,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",189,"0","0"
"CH","2022-10-05","82.6","2.07","6.46","Gomber, Austin",457759,596295,,"foul",,,,,6,"Justin Turner flies out to left fielder Sean Bouchard.","R","R","L","LAD","COL","S",,,1,1,2022,"0.83","0.93","0.4","2.17",,,571970,0,2,"Bot",,,,,661531,,,-5.444949379754017,-120.11247249439862,-5.086972548619442,9.057553656408922,23.265241590916315,-22.394708010675803,"3.45","1.56",183,"67.8",26,"83",1561,"6.6",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"53.88",,,,,,,,14,3,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",121,"0","-0.088"
"FF","2022-10-05","91.3","1.99","6.75","Gomber, Austin",457759,596295,,"ball",,,,,11,"Justin Turner flies out to left fielder Sean Bouchard.","R","R","L","LAD","COL","B",,,0,1,2022,"0.38","1.43","-1.35","3.09",,,571970,0,2,"Bot",,,,,661531,,,-9.19365349630873,-132.67284525809222,-6.4229575640302246,6.322171929173925,26.249533763054213,-14.066894140686399,"3.56","1.51",,,,"91.5",2079,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.2",,,,,,,,14,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",156,"0","0.051"
