"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-10-03","90.6","2.21","5.74","Quintana, José",666801,500779,,"ball",,,,,4,"Rodolfo Castro grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.","R","R","L","PIT","STL","B",,,2,1,2022,"0.18","1.38","-0.73","2.47",,,,0,2,"Bot",,,,,668800,,,-7.78997229787599,-131.79432109479777,-5.238135975390392,3.708040457791098,26.42245917183057,-15.108491629683893,"3.31","1.55",,,,"91.2",2038,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.96",,,,,,,,12,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",163,"0","0.114"
"FF","2022-10-03","90.8","2.29","5.75","Quintana, José",666801,500779,,"called_strike",,,,,4,"Rodolfo Castro grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.","R","R","L","PIT","STL","S",,,2,0,2022,"0.17","1.3","-0.32","2.3",,,,0,2,"Bot",,,,,668800,,,-6.897709865033272,-132.1402405477524,-5.548956457027822,3.3162273110447966,26.24868182730548,-15.902164685210309,"3.39","1.52",,,,"91.4",1959,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54",,,,,,,,12,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","-0.056"
"CU","2022-10-03","78.3","2.46","5.75","Quintana, José",666801,500779,,"ball",,,,,14,"Rodolfo Castro grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.","R","R","L","PIT","STL","B",,,1,0,2022,"-0.64","-0.69","0.5","0.32",,,,0,2,"Bot",,,,,668800,,,-3.068046541873953,-113.94360269834827,-3.570350477066441,-4.943826255586759,21.706644752122234,-37.66430078336171,"3.34","1.52",,,,"78.2",2231,"6.3",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.17",,,,,,,,12,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",302,"0","0.063"
"CU","2022-10-03","78.3","2.31","5.79","Quintana, José",666801,500779,,"ball",,,,,14,"Rodolfo Castro grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.","R","R","L","PIT","STL","B",,,0,0,2022,"-0.79","-0.81","0.15","0.98",,,,0,2,"Bot",,,,,668800,,,-3.207688213322669,-114.02047530210325,-2.0134632166543724,-6.25485708860665,21.925865558315365,-39.02532937627094,"3.39","1.52",,,,"78.6",2307,"6.6",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.93",,,,,,,,12,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",309,"0","0.033"
"FF","2022-10-03","90.6","2.12","5.77","Quintana, José",609280,500779,"field_out","hit_into_play",,,,,1,"Miguel Andujar pops out to second baseman Brendan Donovan.","R","R","L","PIT","STL","X",4,"popup",0,1,2022,"0.4","1.4","-0.65","3.19",,621028,,2,1,"Bot",167.61,142.08,,,668800,,,-7.772537872302976,-131.67207659061594,-3.48871130807025,6.264129963597161,28.272106409720163,-15.372795679962218,"3.23","1.56",177,"66.5",54,"90.7",2166,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.05",0.074,0.067,"0",1,0,0,3,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",156,"-0.033","-0.266"
"CU","2022-10-03","77.5","2.22","5.76","Quintana, José",609280,500779,,"foul",,,,,7,"Miguel Andujar pops out to second baseman Brendan Donovan.","R","R","L","PIT","STL","S",,,0,0,2022,"-0.72","-0.89","-0.3","1.73",,621028,,2,1,"Bot",,,,,668800,,,-4.097788936180698,-112.81683346418947,-0.006215906442043506,-5.3097528292952365,21.621815784641953,-39.99536805424651,"3.23","1.56",,,,"77.7",2283,"6.6",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.94",,,,,,,,8,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",306,"0","-0.046"
"SI","2022-10-03","91.7","2.26","5.74","Quintana, José",663647,500779,"field_out","hit_into_play",,,,,5,"Ke'Bryan Hayes grounds out softly, catcher Andrew Knizner to first baseman Paul Goldschmidt.   Kevin Newman to 2nd.","R","R","L","PIT","STL","X",2,"ground_ball",3,1,2022,"0.86","1.2","-0.02","2.63",,,621028,1,1,"Bot",131.3,192.91,,,668800,,,-7.675612316019463,-133.31120518953395,-4.578375593496794,11.950842219535355,29.432952151941993,-17.034571927734618,"3.22","1.54",0,,-83,"91.9",2165,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.97",,,"0",,0,0,,7,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",166,"-0.017","-0.529"
"CH","2022-10-03","85.4","2.31","5.72","Quintana, José",663647,500779,,"ball",,,,,14,"Ke'Bryan Hayes grounds out softly, catcher Andrew Knizner to first baseman Paul Goldschmidt.   Kevin Newman to 2nd.","R","R","L","PIT","STL","B",,,2,1,2022,"1.3","0.3","1.28","1.09",,,621028,1,1,"Bot",,,,,668800,,,-5.038549911031762,-124.12238655722174,-5.168309876494877,14.398338597210318,26.787594362116995,-28.197071357517324,"3.09","1.49",,,,"85.4",1240,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54",,,,,,,,7,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0","0.102"
"SI","2022-10-03","90.7","2.43","5.73","Quintana, José",663647,500779,,"ball",,,,,12,"Ke'Bryan Hayes grounds out softly, catcher Andrew Knizner to first baseman Paul Goldschmidt.   Kevin Newman to 2nd.","R","R","L","PIT","STL","B",,,1,1,2022,"1.2","0.92","1.53","3.17",,,621028,1,1,"Bot",,,,,668800,,,-4.809601766876549,-131.9399261609215,-2.385667553619936,15.01618120146066,31.079166147587262,-21.187383036375234,"3.14","1.51",,,,"90.4",2146,"6.4",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.13",,,,,,,,7,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",158,"0","0.073"
"SI","2022-10-03","90.8","2.28","5.77","Quintana, José",663647,500779,,"called_strike",,,,,6,"Ke'Bryan Hayes grounds out softly, catcher Andrew Knizner to first baseman Paul Goldschmidt.   Kevin Newman to 2nd.","R","R","L","PIT","STL","S",,,1,0,2022,"1.17","1.32","0.37","2.55",,,621028,1,1,"Bot",,,,,668800,,,-7.321123762757667,-131.92679207266582,-4.875788009234398,15.353604762188425,32.23888070452419,-15.982184470565707,"3.14","1.49",,,,"90.5",2067,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.98",,,,,,,,7,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",155,"0","-0.058"
