year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Gott, Trevor,641627,Brewers,MIL,R,91.5,257,761,4.697530864197531,0.33771353482260186,FC,Cutter,21.1,-23.3,2.2,9,0.5,0.7,-0.2,-31,0.8208955223880597,0.5223880597014925
2022,Chafin, Andrew,605177,Tigers,DET,L,91.6,256,899,5.549382716049383,0.28476084538375973,FF,4-Seamer,17.3,-15.4,-1.9,-13,9.6,-5.9,3.7,62,0.19708029197080293,0.8832116788321168
2022,Tate, Dillon,622253,Orioles,BAL,R,83.9,256,1077,6.648148148148148,0.23769730733519034,CH,Changeup,34.7,-34.6,0.1,0,16.9,-14.6,2.4,16,0.5365853658536586,0.867595818815331
2022,Cabrera, Edward,665795,Marlins,MIA,R,83.8,255,1215,7.5,0.20987654320987653,CUKC,Curveball,44.8,-48.4,-3.6,-7,9,6,2.9,49,0.1702127659574468,0.8170212765957446
2022,Kirby, George,669923,Mariners,SEA,R,94.7,255,2092,12.91358024691358,0.12189292543021032,SIFT,Sinker,20.6,-20.7,-0.1,-1,16.2,-15,1.2,8,0.5275590551181102,0.7086614173228346
2022,Kirby, George,669923,Mariners,SEA,R,88.3,255,2092,12.91358024691358,0.12189292543021032,FC,Cutter,30.2,-27.2,-2.9,-11,3.8,2.5,1.3,50,0.12686567164179105,0.746268656716418
2022,Hjelle, Sean,663546,Giants,SF,R,93.8,255,474,2.925925925925926,0.5379746835443038,SIFT,Sinker,26.2,-20.4,5.8,28,16.5,-14.3,2.2,15,,
2022,Iglesias, Raisel,628452,Braves,ATL,R,84.1,255,979,6.04320987654321,0.2604698672114402,SL,Slider,32.7,-37.4,-4.8,-13,8.4,6.2,2.2,35,0.05,0.784375
2022,Beede, Tyler,595881,Pirates,PIT,R,95.8,254,1072,6.617283950617284,0.23694029850746268,FF,4-Seamer,16.8,-14.5,-2.4,-16,11,-8.6,2.4,29,0.1411192214111922,0.7347931873479319
2022,Kelly, Joe,523260,White Sox,CWS,R,87.8,254,703,4.339506172839506,0.3613086770981508,CUKC,Curveball,45,-41.6,3.5,8,6.3,4.1,2.2,55,0.8042553191489362,0.7659574468085106
2022,Stephan, Trevor,663986,Guardians,CLE,R,85.9,254,1032,6.37037037037037,0.24612403100775193,SL,Slider,34.5,-35.1,-0.6,-2,9.5,4.9,4.6,93,0.390625,0.909375
2022,Yarbrough, Ryan,642232,Rays,TB,L,86.7,254,1355,8.364197530864198,0.18745387453874537,SIFT,Sinker,25,-27.4,-2.4,-9,14.2,-15,-0.8,-5,0.2125984251968504,0.29133858267716534
2022,Staumont, Josh,622251,Royals,KC,R,82.2,254,731,4.512345679012346,0.34746922024623805,CUKC,Curveball,52.4,-50.5,1.9,4,9.2,6.9,2.4,34,0.676595744680851,0.7787234042553192
2022,Darvish, Yu,506433,Padres,SD,R,94.7,254,2971,18.339506172839506,0.0854930999663413,SIFT,Sinker,19,-22.2,-3.2,-14,14.2,-15.6,-1.5,-9,0.14960629921259844,0.2047244094488189
2022,Cuas, Jose,621016,Royals,KC,R,82.1,253,687,4.2407407407407405,0.3682678311499272,SL,Slider,41.3,-37.8,3.5,9,4,9.9,-6,-60,0.86875,0.021875
2022,Ruiz, José,614179,White Sox,CWS,R,89.9,253,1115,6.882716049382716,0.22690582959641256,CH,Changeup,25.8,-28.3,-2.5,-9,15.4,-14.6,0.8,5,0.1916376306620209,0.554006968641115
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,90.9,253,1086,6.703703703703703,0.23296500920810312,SIFT,Sinker,20.6,-23.8,-3.3,-14,12.7,-14.7,-2,-14,0.14566929133858267,0.1377952755905512
2022,Garcia, Luis,677651,Astros,HOU,R,77.1,252,2468,15.234567901234568,0.10210696920583469,CUKC,Curveball,57.1,-58,-0.9,-2,5.9,8.2,-2.4,-29,0.39148936170212767,0.23829787234042554
2022,Thornton, Trent,663423,Blue Jays,TOR,R,82.1,252,664,4.098765432098766,0.3795180722891566,ST,Sweeper,41,-39.9,1.2,3,14.8,14.8,0,0,0.6964285714285714,0.44642857142857145
2022,Martinez, Nick,607259,Padres,SD,R,93.3,252,1720,10.617283950617283,0.14651162790697675,SIFT,Sinker,17.6,-21.7,-4.1,-19,14.9,-14.7,0.2,1,0.09448818897637795,0.5118110236220472
2022,Kluber, Corey,446372,Rays,TB,R,82.9,252,2454,15.148148148148149,0.10268948655256724,CH,Changeup,33.7,-34.3,-0.6,-2,13.5,-14.5,-0.9,-6,0.4425087108013937,0.26480836236933797
2022,Cabrera, Génesis,650893,Cardinals,STL,L,96.1,252,736,4.54320987654321,0.3423913043478261,FF,4-Seamer,11.8,-13.6,1.7,13,7.5,-7.4,0.1,1,0.8710462287104623,0.4720194647201946
2022,Germán, Domingo,593334,Yankees,NYY,R,85.9,251,1081,6.672839506172839,0.23219241443108232,CH,Changeup,28.5,-31.7,-3.2,-10,17.9,-14.4,3.5,25,0.11846689895470383,0.9790940766550522
2022,Price, David,456034,Dodgers,LAD,L,92.1,251,596,3.6790123456790123,0.4211409395973154,FF,4-Seamer,20.2,-15.7,-4.5,-29,10.6,-6.8,3.8,55,0.0267639902676399,0.902676399026764
2022,Phillips, Evan,623465,Dodgers,LAD,R,93.3,250,923,5.697530864197531,0.27085590465872156,FC,Cutter,21.9,-20.9,-1,-5,1.1,1.8,-0.7,-39,0.3880597014925373,0.3880597014925373
2022,Koenig, Jared,657649,Athletics,OAK,L,89.2,250,653,4.030864197530864,0.38284839203675347,SIFT,Sinker,23.1,-24.5,-1.3,-5,11.9,-14.3,-2.4,-17,0.35039370078740156,0.1141732283464567
2022,Cessa, Luis,570666,Reds,CIN,R,93.3,250,1235,7.6234567901234565,0.20242914979757085,FF,4-Seamer,16.9,-14.9,-1.9,-13,7.5,-7,0.4,6,0.19708029197080293,0.5085158150851582
2022,Gott, Trevor,641627,Brewers,MIL,R,95.2,250,761,4.697530864197531,0.328515111695138,FF,4-Seamer,15.1,-15.4,0.3,2,8.4,-9.4,-1,-11,0.5717761557177615,0.3333333333333333
2022,Peralta, Freddy,642547,Brewers,MIL,R,80.3,250,1353,8.351851851851851,0.18477457501847747,SL,Slider,39.1,-40.2,-1.1,-3,8,9.7,-1.7,-17,0.325,0.275
2022,Montero, Rafael,606160,Astros,HOU,R,95.9,249,1093,6.746913580246914,0.22781335773101555,SIFT,Sinker,21.4,-23,-1.5,-7,16.2,-16,0.2,1,0.3188976377952756,0.5118110236220472
2022,Gose, Anthony,543238,Guardians,CLE,L,97,248,389,2.4012345679012346,0.6375321336760925,FF,4-Seamer,11.9,-13.7,1.8,13,6.7,-8.7,-1.9,-22,,
2022,Bednar, David,670280,Pirates,PIT,R,77.1,248,842,5.197530864197531,0.29453681710213775,CUKC,Curveball,56.7,-56.6,0.1,0,8.3,10,-1.7,-17,0.4723404255319149,0.31063829787234043
2022,Wilson, Bryse,669060,Pirates,PIT,R,77.5,248,1825,11.265432098765432,0.1358904109589041,CUKC,Curveball,49,-54.2,-5.2,-10,16.1,11.6,4.5,38,0.12340425531914893,0.8893617021276595
2022,Thielbar, Caleb,573204,Twins,MIN,L,81.3,248,996,6.148148148148148,0.24899598393574296,ST,Sweeper,39.8,-41.2,-1.4,-3,14.3,14.8,-0.6,-4,0.25,0.375
2022,Beede, Tyler,595881,Pirates,PIT,R,95.6,248,1072,6.617283950617284,0.23134328358208955,SIFT,Sinker,20.8,-21.8,-1,-4,15.7,-15.7,-0.1,-1,0.39763779527559057,0.4251968503937008
2022,Morton, Charlie,450203,Braves,ATL,R,87.2,248,2903,17.919753086419753,0.08542886668963141,CH,Changeup,34.5,-31.3,3.2,10,17.6,-14.6,3,21,0.8432055749128919,0.9407665505226481
2022,Crismatt, Nabil,622503,Padres,SD,R,90.5,247,1062,6.555555555555555,0.23258003766478344,FF,4-Seamer,19.3,-17.2,-2.1,-12,7.4,-7.2,0.2,2,0.17761557177615572,0.48661800486618007
2022,Kikuchi, Yusei,579328,Blue Jays,TOR,L,87,247,1843,11.376543209876543,0.13402061855670103,CH,Changeup,28.1,-30.3,-2.2,-7,10.4,-14.6,-4.2,-28,0.2264808362369338,0.027874564459930314
2022,Houser, Adrian,605288,Brewers,MIL,R,85,247,1848,11.407407407407407,0.13365800865800867,SL,Slider,36.5,-36.2,0.3,1,6.1,5.3,0.8,15,0.5375,0.6375
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,84.2,246,1086,6.703703703703703,0.2265193370165746,FS,Splitter,34.1,-33.2,0.9,3,6.4,-11.8,-5.4,-45,0.7027027027027027,0.02702702702702703
2022,Richards, Garrett,572070,Rangers,TEX,R,90,246,708,4.37037037037037,0.3474576271186441,CH,Changeup,30.1,-28.6,1.5,5,15.2,-14.8,0.4,2,0.686411149825784,0.4843205574912892
2022,Thielbar, Caleb,573204,Twins,MIN,L,73,246,996,6.148148148148148,0.2469879518072289,CUKC,Curveball,68.3,-65.6,2.7,4,10.5,11.8,-1.3,-11,0.7319148936170212,0.3659574468085106
2022,Boxberger, Brad,502202,Brewers,MIL,R,81.2,246,1090,6.728395061728395,0.22568807339449543,CH,Changeup,35.9,-34.7,1.2,3,11.2,-13.8,-2.6,-19,0.662020905923345,0.11149825783972125
2022,Detmers, Reid,672282,Angels,LAA,L,84.2,246,2181,13.462962962962964,0.11279229711141678,CH,Changeup,29.6,-30.8,-1.3,-4,13.5,-13.9,-0.4,-3,0.3240418118466899,0.3170731707317073
2022,Suárez, Ranger,624133,Phillies,PHI,L,89.4,245,2564,15.82716049382716,0.09555382215288612,FC,Cutter,26.8,-25.9,-0.8,-3,0.3,2.2,-1.9,-86,0.417910447761194,0.22388059701492538
2022,Boxberger, Brad,502202,Brewers,MIL,R,87.3,245,1090,6.728395061728395,0.22477064220183487,SL,Slider,29.2,-33.5,-4.3,-13,7,3.6,3.4,95,0.06875,0.8625
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,91.1,245,1086,6.703703703703703,0.22559852670349909,FF,4-Seamer,16.5,-16.5,0,0,5.4,-6.9,-1.5,-22,0.5085158150851582,0.2871046228710462
2022,Cabrera, Edward,665795,Marlins,MIA,R,96,245,1215,7.5,0.20164609053497942,FF,4-Seamer,13.8,-13.4,-0.4,-3,9.8,-7.2,2.6,36,0.43795620437956206,0.7566909975669099
2022,Wacha, Michael,608379,Red Sox,BOS,R,92.6,245,1949,12.030864197530864,0.12570548999486916,SIFT,Sinker,15.3,-20.4,-5.1,-25,11.7,-13.8,-2.2,-16,0.03543307086614173,0.13385826771653545
2022,Sampson, Adrian,592716,Cubs,CHC,R,83,245,1694,10.45679012345679,0.1446280991735537,SL,Slider,41.6,-38.7,3,8,10.3,6.9,3.4,49,0.815625,0.8625
2022,Howard, Spencer,675921,Rangers,TEX,R,84.7,245,692,4.271604938271605,0.3540462427745665,SL,Slider,37.7,-36.5,1.2,3,5.2,5.5,-0.3,-5,0.659375,0.471875
2022,Castellanos, Humberto,528748,D-backs,AZ,R,90.4,242,748,4.617283950617284,0.3235294117647059,SIFT,Sinker,31.3,-27.6,3.6,13,16.1,-15.8,0.4,2,0.9015748031496063,0.5590551181102362
2022,Hentges, Sam,656529,Guardians,CLE,L,95.7,242,944,5.827160493827161,0.2563559322033898,SIFT,Sinker,19.5,-19.1,0.4,2,14.1,-14.4,-0.3,-2,0.6062992125984252,0.4015748031496063
2022,Wick, Rowan,592858,Cubs,CHC,R,76.8,242,1153,7.117283950617284,0.209887250650477,CUKC,Curveball,65.6,-56.9,8.8,15,7.5,10.3,-2.8,-27,1,0.18723404255319148
2022,Danish, Tyler,641501,Red Sox,BOS,R,90.9,242,664,4.098765432098766,0.3644578313253012,SIFT,Sinker,34.7,-28.7,6.1,21,17.7,-15.3,2.5,16,0.9606299212598425,0.9606299212598425
2022,Gilbert, Logan,669302,Mariners,SEA,R,86.2,241,3015,18.61111111111111,0.07993366500829187,CH,Changeup,28.3,-29.2,-0.9,-3,15.3,-14.2,1,7,0.39372822299651566,0.5853658536585366
2022,Brigham, Jeff,656257,Marlins,MIA,R,82.2,241,419,2.5864197530864197,0.5751789976133651,ST,Sweeper,39.2,-39.9,-0.7,-2,16.7,14.8,1.9,13,,
2022,Grove, Michael,675627,Dodgers,LAD,R,94.4,241,472,2.9135802469135803,0.510593220338983,FF,4-Seamer,13.4,-14.4,1,7,6.7,-7.1,-0.3,-5,,
2022,May, Trevor,543507,Mets,NYM,R,96.1,240,465,2.8703703703703702,0.5161290322580645,FF,4-Seamer,12.7,-13.7,1,7,7.9,-7.7,0.2,2,,
2022,Kopech, Michael,656629,White Sox,CWS,R,79,240,2011,12.41358024691358,0.11934361014420686,CUKC,Curveball,50.7,-53.8,-3,-6,7.3,9.6,-2.2,-23,0.19574468085106383,0.251063829787234
2022,Kremer, Dean,665152,Orioles,BAL,R,76.5,240,1947,12.018518518518519,0.12326656394453005,CUKC,Curveball,62.2,-58.3,3.9,7,11.1,9.4,1.7,18,0.8212765957446808,0.7361702127659574
2022,Ryan, Joe,657746,Twins,MIN,R,84.7,240,2391,14.75925925925926,0.10037641154328733,CH,Changeup,29.2,-34.5,-5.4,-16,17.3,-14.6,2.6,18,0.04529616724738676,0.8989547038327527
2022,Sulser, Cole,642121,Marlins,MIA,R,83.2,240,619,3.8209876543209877,0.3877221324717286,CH,Changeup,33.9,-32.6,1.3,4,14.7,-14.1,0.6,4,0.6724738675958188,0.5296167247386759
2022,Eflin, Zach,621107,Phillies,PHI,R,78.3,240,1194,7.37037037037037,0.20100502512562815,CUKC,Curveball,49.9,-54.8,-4.9,-9,12,9.6,2.5,26,0.13617021276595745,0.7914893617021277
2022,Mahle, Tyler,641816,Twins,MIN,R,83.9,240,2101,12.969135802469136,0.1142313184198001,SL,Slider,36.8,-37.5,-0.7,-2,5,6.4,-1.4,-22,0.378125,0.31875
2022,Ashby, Aaron,676879,Brewers,MIL,L,79.7,239,1878,11.592592592592593,0.12726304579339723,CUKC,Curveball,59,-53.8,5.2,10,7.8,6.8,1,15,0.9276595744680851,0.6723404255319149
2022,Megill, Trevor,656730,Twins,MIN,R,83.4,239,774,4.777777777777778,0.3087855297157623,CUKC,Curveball,56.2,-49,7.2,15,7.6,6.1,1.5,25,0.9744680851063829,0.7063829787234043
2022,Gonsolin, Tony,664062,Dodgers,LAD,R,80.7,239,2015,12.438271604938272,0.11861042183622829,CUKC,Curveball,54,-52.8,1.2,2,3.3,7.2,-3.9,-54,0.6085106382978723,0.12340425531914893
2022,Brash, Matt,666374,Mariners,SEA,R,84.6,239,935,5.771604938271605,0.2556149732620321,CUKC,Curveball,46.1,-45.2,0.9,2,13.7,8.7,5,57,0.5531914893617021,0.9063829787234042
2022,Miley, Wade,489119,Cubs,CHC,L,85.1,238,566,3.493827160493827,0.4204946996466431,FC,Cutter,29.7,-31.2,1.5,5,2.9,4.2,-1.3,-30,0.753731343283582,0.2835820895522388
2022,Espinoza, Anderson,659262,Cubs,CHC,R,93.9,238,375,2.314814814814815,0.6346666666666667,FF,4-Seamer,16.5,-14.7,-1.8,-12,8.5,-7,1.5,21,,
2022,Soto, Gregory,642397,Tigers,DET,L,89.3,238,1102,6.802469135802469,0.2159709618874773,SL,Slider,28.1,-31.3,-3.3,-10,1.4,3.8,-2.4,-64,0.11875,0.20625
2022,Rodriguez, Eduardo,593958,Tigers,DET,L,85.5,238,1469,9.067901234567902,0.16201497617426822,CH,Changeup,30.7,-30.9,-0.2,-1,16.5,-14,2.4,17,0.5121951219512195,0.867595818815331
2022,Matz, Steven,571927,Cardinals,STL,L,85.1,238,849,5.2407407407407405,0.28032979976442873,CH,Changeup,35.8,-31.4,4.4,14,15.2,-14.2,1,7,0.9094076655052264,0.5853658536585366
2022,Duffey, Tyler,608648,Twins,MIN,R,81.6,237,741,4.574074074074074,0.31983805668016196,CUKC,Curveball,53,-50.7,2.4,5,7.2,8.2,-1.1,-13,0.7063829787234043,0.4085106382978723
2022,Pérez, Martín,527048,Rangers,TEX,L,92.7,237,2979,18.38888888888889,0.07955689828801611,FF,4-Seamer,17.4,-15.8,-1.6,-10,10.9,-7.7,3.1,41,0.23357664233576642,0.829683698296837
2022,Moronta, Reyes,606625,D-backs,AZ,R,82.1,237,641,3.95679012345679,0.36973478939157567,SL,Slider,39.1,-39.3,-0.2,-1,12.8,8.1,4.7,58,0.45,0.9125
2022,Lugo, Seth,607625,Mets,NYM,R,94.4,237,1079,6.660493827160494,0.2196478220574606,SIFT,Sinker,18.3,-22.7,-4.5,-20,15.6,-15.6,0,0,0.05905511811023622,0.46062992125984253
2022,Wantz, Andrew,681806,Angels,LAA,R,81.3,237,831,5.12962962962963,0.2851985559566787,ST,Sweeper,40.7,-41.2,-0.5,-1,13.6,14.8,-1.3,-9,0.32142857142857145,0.2857142857142857
2022,Taillon, Jameson,592791,Yankees,NYY,R,87.8,236,2805,17.314814814814813,0.08413547237076649,CH,Changeup,24.6,-28.7,-4.1,-14,14.1,-14,0.1,1,0.09059233449477352,0.43205574912891986
2022,Bello, Brayan,678394,Red Sox,BOS,R,88.2,236,997,6.154320987654321,0.23671013039117353,CH,Changeup,30.4,-30.8,-0.4,-1,16.7,-14.7,1.9,13,0.4634146341463415,0.7630662020905923
2022,De Los Santos, Enyel,660853,Guardians,CLE,R,83.1,236,845,5.216049382716049,0.27928994082840236,SL,Slider,39.1,-38.5,0.6,2,2.7,6.9,-4.2,-61,0.559375,0.078125
2022,Bassitt, Chris,605135,Mets,NYM,R,75.2,236,2886,17.814814814814813,0.08177408177408177,ST,Sweeper,48.5,-48,0.5,1,18.8,18.2,0.6,3,0.5178571428571429,0.5714285714285714
2022,Foster, Matt,641582,White Sox,CWS,R,85.8,236,768,4.7407407407407405,0.3072916666666667,SL,Slider,32.1,-35.3,-3.2,-9,5.5,4.8,0.7,15,0.13125,0.621875
2022,Castano, Daniel,641447,Marlins,MIA,L,86.5,236,577,3.5617283950617282,0.4090121317157712,FC,Cutter,30,-29.2,-0.8,-3,0.4,3.6,-3.2,-89,0.417910447761194,0.05970149253731343
2022,Ragans, Cole,666142,Rangers,TEX,L,82.2,235,706,4.3580246913580245,0.3328611898016997,CH,Changeup,26.6,-31.5,-4.9,-16,16.1,-13.4,2.7,20,0.059233449477351915,0.9094076655052264
2022,Sánchez, Aníbal,434671,Nationals,WSH,R,89.1,235,1232,7.604938271604938,0.19074675324675325,SIFT,Sinker,21.1,-24.4,-3.4,-14,12.3,-14.3,-1.9,-14,0.13385826771653545,0.1732283464566929
2022,Robertson, David,502085,Phillies,PHI,R,83.9,235,1060,6.54320987654321,0.22169811320754718,SL,Slider,38.3,-37.5,0.9,2,8.5,6.3,2.3,36,0.603125,0.8
2022,Cessa, Luis,570666,Reds,CIN,R,87.8,235,1235,7.6234567901234565,0.1902834008097166,CH,Changeup,29.6,-29.6,0,0,11.5,-14.2,-2.7,-19,0.5331010452961672,0.10104529616724739
2022,Elder, Bryce,693821,Braves,ATL,R,82.4,235,873,5.388888888888889,0.26918671248568155,SL,Slider,44.8,-39.9,4.9,12,0.5,6.5,-6,-92,0.95,0.021875
2022,Martin, Corbin,656686,D-backs,AZ,R,94,235,429,2.6481481481481484,0.5477855477855478,FF,4-Seamer,14.3,-14.9,0.5,3,6.3,-7.5,-1.2,-16,,
2022,Iglesias, Raisel,628452,Braves,ATL,R,88.7,235,979,6.04320987654321,0.24004085801838612,CH,Changeup,31.2,-30.4,0.7,2,16.8,-14.9,1.9,13,0.6027874564459931,0.7630662020905923
2022,López, Pablo,641154,Marlins,MIA,R,93.4,235,2910,17.962962962962962,0.08075601374570447,SIFT,Sinker,25.3,-22.3,3,13,14.7,-15.2,-0.4,-3,0.8582677165354331,0.3937007874015748
2022,López, Pablo,641154,Marlins,MIA,R,80.9,234,2910,17.962962962962962,0.08041237113402062,CUKC,Curveball,51.7,-50.8,1,2,11,9.4,1.5,16,0.5702127659574469,0.7063829787234043
2022,Nardi, Andrew,677053,Marlins,MIA,L,94.4,234,374,2.308641975308642,0.6256684491978609,FF,4-Seamer,13.2,-14.3,1.1,7,6.3,-7.1,-0.8,-12,,
2022,King, Michael,650633,Yankees,NYY,R,82.3,234,776,4.790123456790123,0.3015463917525773,ST,Sweeper,40.3,-39.5,0.8,2,18.6,14.9,3.7,25,0.5714285714285714,0.9821428571428571
2022,Manaea, Sean,640455,Padres,SD,L,90.8,234,2482,15.320987654320987,0.09427880741337631,SIFT,Sinker,23.3,-24.8,-1.5,-6,16.8,-15,1.7,12,0.3188976377952756,0.8307086614173228
2022,Ohtani, Shohei,660271,Angels,LAA,R,90.7,233,2629,16.228395061728396,0.08862685431723089,FC,Cutter,27.4,-24.4,-3,-12,3.6,2.4,1.1,46,0.11940298507462686,0.7313432835820896
2022,Pressly, Ryan,519151,Astros,HOU,R,94.5,232,711,4.388888888888889,0.3263009845288326,FF,4-Seamer,12.7,-14.4,1.7,12,3.2,-7.1,-3.9,-54,0.8710462287104623,0.10218978102189781
2022,Barria, Jaime,642545,Angels,LAA,R,91.7,232,1123,6.932098765432099,0.20658949243098843,SIFT,Sinker,17.1,-21.2,-4.1,-19,11,-13.5,-2.5,-18,0.09448818897637795,0.11023622047244094
2022,Garcia, Luis,677651,Astros,HOU,R,84.8,231,2468,15.234567901234568,0.09359805510534847,CH,Changeup,28,-30.3,-2.2,-7,17,-13.8,3.2,23,0.2264808362369338,0.9616724738675958
2022,McCarty, Kirk,668948,Guardians,CLE,L,88.5,231,574,3.54320987654321,0.4024390243902439,FC,Cutter,25.8,-26.6,0.8,3,2.9,2.3,0.5,24,0.7089552238805971,0.6268656716417911
2022,Castillo, Max,666721,Royals,KC,R,87.5,231,697,4.302469135802469,0.3314203730272597,CH,Changeup,30.5,-29.6,0.9,3,13.6,-14.3,-0.7,-5,0.6306620209059234,0.2787456445993031
2022,Dunn, Justin,643290,Reds,CIN,R,92.2,231,540,3.3333333333333335,0.42777777777777776,FF,4-Seamer,15.3,-16,0.7,4,8.3,-7.4,0.9,12,0.6326034063260341,0.5815085158150851
2022,Whitlock, Garrett,676477,Red Sox,BOS,R,84.6,231,1166,7.197530864197531,0.19811320754716982,CH,Changeup,33.3,-32.5,0.9,3,18,-14.8,3.2,22,0.6306620209059234,0.9616724738675958
2022,Floro, Dylan,571670,Marlins,MIA,R,92.4,231,863,5.327160493827161,0.26767091541135574,FF,4-Seamer,17.6,-15.4,-2.3,-15,10.4,-6.7,3.7,56,0.15571776155717762,0.8832116788321168
2022,Bundy, Dylan,605164,Twins,MIN,R,72.2,231,2180,13.45679012345679,0.10596330275229358,CUKC,Curveball,63.4,-65.6,-2.2,-3,8.2,11.8,-3.6,-30,0.26382978723404255,0.14042553191489363
2022,Hernández, Carlos,672578,Royals,KC,R,82.1,231,1035,6.388888888888889,0.22318840579710145,CUKC,Curveball,45,-50.5,-5.5,-11,3.1,7,-3.9,-55,0.10212765957446808,0.12340425531914893
2022,Diekman, Jake,518617,White Sox,CWS,L,95.3,230,1172,7.234567901234568,0.1962457337883959,SIFT,Sinker,22.4,-21.8,0.7,3,17.8,-15.7,2.1,13,0.6456692913385826,0.9173228346456693
2022,Hand, Brad,543272,Phillies,PHI,L,92.6,229,817,5.04320987654321,0.2802937576499388,FF,4-Seamer,16.9,-14.9,-2,-13,10,-6.7,3.3,50,0.18491484184914841,0.8467153284671532
2022,Stroman, Marcus,573186,Cubs,CHC,R,90,229,2181,13.462962962962964,0.10499770747363595,FC,Cutter,28.6,-24.4,-4.2,-17,2,0.6,1.4,237,0.06716417910447761,0.7611940298507462
2022,Kuhnel, Joel,669270,Reds,CIN,R,96.2,229,934,5.765432098765432,0.24518201284796573,FF,4-Seamer,17.1,-13.2,-3.9,-30,7.1,-7.2,-0.1,-2,0.0364963503649635,0.43795620437956206
2022,Kelly, Joe,523260,White Sox,CWS,R,97.9,228,703,4.339506172839506,0.32432432432432434,SIFT,Sinker,18.9,-21.1,-2.2,-10,15.6,-16.2,-0.6,-3,0.23228346456692914,0.32677165354330706
2022,Wendelken, J.B.,605525,D-backs,AZ,R,95,228,488,3.0123456790123457,0.4672131147540984,FF,4-Seamer,16,-14.4,-1.6,-11,3.2,-7.7,-4.5,-58,0.23357664233576642,0.058394160583941604
2022,Edwards Jr., Carl,605218,Nationals,WSH,R,80.2,228,1014,6.2592592592592595,0.22485207100591717,CUKC,Curveball,52.7,-52.9,-0.1,0,7.9,7.3,0.6,9,0.451063829787234,0.6170212765957447
2022,Trivino, Lou,642152,Yankees,NYY,R,81.9,227,955,5.895061728395062,0.23769633507853402,SL,Slider,40.2,-40.3,0,0,16.8,7.6,9.2,122,0.471875,0.99375
2022,Castro, Miguel,612434,Yankees,NYY,R,85.8,227,522,3.2222222222222223,0.43486590038314177,SL,Slider,35.2,-35.8,-0.6,-2,10.4,5.7,4.7,84,0.390625,0.9125
2022,Sandoval, Patrick,663776,Angels,LAA,L,78.6,227,2456,15.160493827160494,0.09242671009771987,CUKC,Curveball,56.5,-55.6,0.9,2,7.6,8,-0.4,-5,0.5531914893617021,0.4765957446808511
2022,Brogdon, Connor,641401,Phillies,PHI,R,95.1,227,710,4.382716049382716,0.31971830985915495,FF,4-Seamer,13.9,-13.9,0,0,10.8,-7.3,3.5,48,0.5085158150851582,0.8661800486618005
2022,Abbott, Cory,676265,Nationals,WSH,R,86.6,227,845,5.216049382716049,0.2686390532544379,SL,Slider,30.6,-34.3,-3.7,-11,10.2,4.4,-14.6,-335,0.096875,0
2022,Kaprielian, James,621076,Athletics,OAK,R,85.2,226,2230,13.765432098765432,0.10134529147982063,CH,Changeup,35.4,-30.4,5,16,8.3,-13.9,-5.5,-40,0.9442508710801394,0.017421602787456445
2022,Gore, MacKenzie,669022,Padres,SD,L,80.8,226,1258,7.765432098765432,0.17965023847376788,CUKC,Curveball,52.3,-51.2,1.1,2,0.6,8.5,-7.9,-93,0.5829787234042553,0.01276595744680851
2022,Taylor, Blake,642130,Astros,HOU,L,92.6,226,305,1.882716049382716,0.740983606557377,FF,4-Seamer,15.4,-15,-0.4,-3,2,-6.4,-8.3,-131,,
2022,Manning, Matt,666159,Tigers,DET,R,83.7,226,990,6.111111111111111,0.22828282828282828,SL,Slider,29,-37.6,-8.6,-23,8.2,6.2,2,32,0.003125,0.76875
2022,Suarez, José,660761,Angels,LAA,L,77.9,226,1783,11.006172839506172,0.126752664049355,CUKC,Curveball,52,-53.1,-1.1,-2,10.5,11.2,-0.7,-6,0.37446808510638296,0.4425531914893617
2022,Sanmartin, Reiver,665665,Reds,CIN,L,90.4,224,1031,6.364197530864198,0.21726479146459748,SIFT,Sinker,29.2,-25.4,3.8,15,17.6,-15.2,2.4,15,0.9251968503937008,0.952755905511811
2022,Swanson, Erik,657024,Mariners,SEA,R,83.5,224,880,5.432098765432099,0.2545454545454545,FS,Splitter,34.2,-33.8,0.4,1,11.9,-11.1,0.9,8,0.5945945945945946,0.7567567567567568
2022,Martínez, Adrián,661309,Athletics,OAK,R,82,224,1015,6.265432098765432,0.2206896551724138,SL,Slider,40.1,-39.8,0.3,1,2.9,7.9,-5,-63,0.5375,0.034375
2022,Mantiply, Joe,573009,D-backs,AZ,L,82.6,224,861,5.314814814814815,0.2601626016260163,CH,Changeup,40.7,-34.7,6,17,16.5,-14.5,2,14,0.9686411149825784,0.7770034843205574
2022,Bassitt, Chris,605135,Mets,NYM,R,82.7,224,2886,17.814814814814813,0.07761607761607761,SL,Slider,38.8,-39,-0.2,-1,6.8,7.3,-0.5,-6,0.45,0.446875
