"","x","z","response","hand","pitch","pred"
"21864",0.2,-1.7,"whiff","right","slider",-0.698568559159467
"21865",0.2,-1.6,"barrel","left","changeup",-3.9289402997433
"21866",0.2,-1.6,"barrel","left","curveball",-2.8482977598055
"21867",0.2,-1.6,"barrel","left","fastball",-2.79290798815705
"21868",0.2,-1.6,"barrel","left","slider",-3.66543339666032
"21869",0.2,-1.6,"barrel","right","changeup",-3.55749199862684
"21870",0.2,-1.6,"barrel","right","curveball",-8.54630253427943
"21871",0.2,-1.6,"barrel","right","fastball",-3.23010763068618
"21872",0.2,-1.6,"barrel","right","slider",-4.00850972359214
"21873",0.2,-1.6,"strike","left","changeup",-2.42562558257832
"21874",0.2,-1.6,"strike","left","curveball",-1.7690127490127
"21875",0.2,-1.6,"strike","left","fastball",-5.51842575074077
"21876",0.2,-1.6,"strike","left","slider",-1.78790371293411
"21877",0.2,-1.6,"strike","right","changeup",-2.99545980639183
"21878",0.2,-1.6,"strike","right","curveball",-1.75423829449712
"21879",0.2,-1.6,"strike","right","fastball",-5.198575835832
"21880",0.2,-1.6,"strike","right","slider",-1.31370366392244
"21881",0.2,-1.6,"whiff","left","changeup",-0.514893070133624
"21882",0.2,-1.6,"whiff","left","curveball",-0.676351466603898
"21883",0.2,-1.6,"whiff","left","fastball",-4.75038389164221
"21884",0.2,-1.6,"whiff","left","slider",-1.68677417226916
"21885",0.2,-1.6,"whiff","right","changeup",-0.934253579461681
"21886",0.2,-1.6,"whiff","right","curveball",-1.19202263035048
"21887",0.2,-1.6,"whiff","right","fastball",-4.1095563380658
"21888",0.2,-1.6,"whiff","right","slider",-0.56016145597062
"21889",0.2,-1.5,"barrel","left","changeup",-3.47395825321158
"21890",0.2,-1.5,"barrel","left","curveball",-2.40665113211776
"21891",0.2,-1.5,"barrel","left","fastball",-2.44815317025875
"21892",0.2,-1.5,"barrel","left","slider",-3.10089271099737
"21893",0.2,-1.5,"barrel","right","changeup",-3.18000595565817
"21894",0.2,-1.5,"barrel","right","curveball",-7.58918133454008
"21895",0.2,-1.5,"barrel","right","fastball",-2.87485616808514
"21896",0.2,-1.5,"barrel","right","slider",-3.52005275474968
"21897",0.2,-1.5,"strike","left","changeup",-2.11946293631396
"21898",0.2,-1.5,"strike","left","curveball",-1.53550726219874
"21899",0.2,-1.5,"strike","left","fastball",-4.89136206309411
"21900",0.2,-1.5,"strike","left","slider",-1.56127459683359
"21901",0.2,-1.5,"strike","right","changeup",-2.62339408216428
"21902",0.2,-1.5,"strike","right","curveball",-1.53285542931298
"21903",0.2,-1.5,"strike","right","fastball",-4.5942537960053
"21904",0.2,-1.5,"strike","right","slider",-1.13071299099499
"21905",0.2,-1.5,"whiff","left","changeup",-0.342831798156868
"21906",0.2,-1.5,"whiff","left","curveball",-0.444292517096311
"21907",0.2,-1.5,"whiff","left","fastball",-4.29699239597717
"21908",0.2,-1.5,"whiff","left","slider",-1.43867845017968
"21909",0.2,-1.5,"whiff","right","changeup",-0.673750013181302
"21910",0.2,-1.5,"whiff","right","curveball",-1.00242740273832
"21911",0.2,-1.5,"whiff","right","fastball",-3.71959476586887
"21912",0.2,-1.5,"whiff","right","slider",-0.433301477807491
"21913",0.2,-1.4,"barrel","left","changeup",-3.0469599457947
"21914",0.2,-1.4,"barrel","left","curveball",-2.00038986766963
"21915",0.2,-1.4,"barrel","left","fastball",-2.12560935619129
"21916",0.2,-1.4,"barrel","left","slider",-2.58139882453392
"21917",0.2,-1.4,"barrel","right","changeup",-2.82626248442955
"21918",0.2,-1.4,"barrel","right","curveball",-6.69060838994775
"21919",0.2,-1.4,"barrel","right","fastball",-2.54050020561506
"21920",0.2,-1.4,"barrel","right","slider",-3.06453445203936
"21921",0.2,-1.4,"strike","left","changeup",-1.83447675113252
"21922",0.2,-1.4,"strike","left","curveball",-1.31845395784433
"21923",0.2,-1.4,"strike","left","fastball",-4.30323795996083
"21924",0.2,-1.4,"strike","left","slider",-1.3500395481106
"21925",0.2,-1.4,"strike","right","changeup",-2.27651345534317
"21926",0.2,-1.4,"strike","right","curveball",-1.32621114004151
"21927",0.2,-1.4,"strike","right","fastball",-4.02738476884016
"21928",0.2,-1.4,"strike","right","slider",-0.961046052953364
"21929",0.2,-1.4,"whiff","left","changeup",-0.190025327365818
"21930",0.2,-1.4,"whiff","left","curveball",-0.237093686241613
"21931",0.2,-1.4,"whiff","left","fastball",-3.86543205716428
"21932",0.2,-1.4,"whiff","left","slider",-1.2088444123086
"21933",0.2,-1.4,"whiff","right","changeup",-0.440949612382394
"21934",0.2,-1.4,"whiff","right","curveball",-0.827935313516267
"21935",0.2,-1.4,"whiff","right","fastball",-3.34753515138044
"21936",0.2,-1.4,"whiff","right","slider",-0.317988624670083
"21937",0.2,-1.3,"barrel","left","changeup",-2.64794537749267
"21938",0.2,-1.3,"barrel","left","curveball",-1.62951396646109
"21939",0.2,-1.3,"barrel","left","fastball",-1.82527654595469
"21940",0.2,-1.3,"barrel","left","slider",-2.10695173726997
"21941",0.2,-1.3,"barrel","right","changeup",-2.49626158494097
"21942",0.2,-1.3,"barrel","right","curveball",-5.85058370050244
"21943",0.2,-1.3,"barrel","right","fastball",-2.22703974327594
"21944",0.2,-1.3,"barrel","right","slider",-2.6419548154612
"21945",0.2,-1.3,"strike","left","changeup",-1.57066702703402
"21946",0.2,-1.3,"strike","left","curveball",-1.11785283594946
"21947",0.2,-1.3,"strike","left","fastball",-3.75405344134093
"21948",0.2,-1.3,"strike","left","slider",-1.15419856676514
"21949",0.2,-1.3,"strike","right","changeup",-1.95481792592849
"21950",0.2,-1.3,"strike","right","curveball",-1.13430542668271
"21951",0.2,-1.3,"strike","right","fastball",-3.4979687543366
"21952",0.2,-1.3,"strike","right","slider",-0.80470284979757
"21953",0.2,-1.3,"whiff","left","changeup",-0.056473657760475
"21954",0.2,-1.3,"whiff","left","curveball",-0.054754974039803
"21955",0.2,-1.3,"whiff","left","fastball",-3.45570287520354
"21956",0.2,-1.3,"whiff","left","slider",-0.9972720586559
"21957",0.2,-1.3,"whiff","right","changeup",-0.235852377064957
"21958",0.2,-1.3,"whiff","right","curveball",-0.668546362684309
"21959",0.2,-1.3,"whiff","right","fastball",-2.99337749460051
"21960",0.2,-1.3,"whiff","right","slider",-0.214222896558396
"21961",0.2,-1.2,"barrel","left","changeup",-2.27691454830547
"21962",0.2,-1.2,"barrel","left","curveball",-1.29402342849217
"21963",0.2,-1.2,"barrel","left","fastball",-1.54715473954894
"21964",0.2,-1.2,"barrel","left","slider",-1.67755144920552
"21965",0.2,-1.2,"barrel","right","changeup",-2.19000325719245
"21966",0.2,-1.2,"barrel","right","curveball",-5.06910726620414
"21967",0.2,-1.2,"barrel","right","fastball",-1.93447478106779
"21968",0.2,-1.2,"barrel","right","slider",-2.25231384501518
"21969",0.2,-1.2,"strike","left","changeup",-1.32803376401846
"21970",0.2,-1.2,"strike","left","curveball",-0.933703896514128
"21971",0.2,-1.2,"strike","left","fastball",-3.24380850723441
"21972",0.2,-1.2,"strike","left","slider",-0.973751652797214
"21973",0.2,-1.2,"strike","right","changeup",-1.65830749392027
"21974",0.2,-1.2,"strike","right","curveball",-0.957138289236576
"21975",0.2,-1.2,"strike","right","fastball",-3.0060057524946
"21976",0.2,-1.2,"strike","right","slider",-0.661683381527605
"21977",0.2,-1.2,"whiff","left","changeup",0.0578232106591614
"21978",0.2,-1.2,"whiff","left","curveball",0.102723619509119
"21979",0.2,-1.2,"whiff","left","fastball",-3.06780485009496
"21980",0.2,-1.2,"whiff","left","slider",-0.803961389221598
"21981",0.2,-1.2,"whiff","right","changeup",-0.0584583072289893
"21982",0.2,-1.2,"whiff","right","curveball",-0.524260550242449
"21983",0.2,-1.2,"whiff","right","fastball",-2.65712179552908
"21984",0.2,-1.2,"whiff","right","slider",-0.122004293472428
"21985",0.2,-1.1,"barrel","left","changeup",-1.93386745823311
"21986",0.2,-1.1,"barrel","left","curveball",-0.993918253762844
"21987",0.2,-1.1,"barrel","left","fastball",-1.29124393697403
"21988",0.2,-1.1,"barrel","left","slider",-1.29319796034057
"21989",0.2,-1.1,"barrel","right","changeup",-1.90748750118397
"21990",0.2,-1.1,"barrel","right","curveball",-4.34617908705286
"21991",0.2,-1.1,"barrel","right","fastball",-1.66280531899059
"21992",0.2,-1.1,"barrel","right","slider",-1.8956115407013
"21993",0.2,-1.1,"strike","left","changeup",-1.10657696208582
"21994",0.2,-1.1,"strike","left","curveball",-0.766007139538337
"21995",0.2,-1.1,"strike","left","fastball",-2.77250315764126
"21996",0.2,-1.1,"strike","left","slider",-0.808698806206822
"21997",0.2,-1.1,"strike","right","changeup",-1.38698215931848
"21998",0.2,-1.1,"strike","right","curveball",-0.794709727703108
"21999",0.2,-1.1,"strike","right","fastball",-2.55149576331417
"22000",0.2,-1.1,"strike","right","slider",-0.53198764814347
"22001",0.2,-1.1,"whiff","left","changeup",0.152865277893091
"22002",0.2,-1.1,"whiff","left","curveball",0.235342094405152
"22003",0.2,-1.1,"whiff","left","fastball",-2.70173798183853
"22004",0.2,-1.1,"whiff","left","slider",-0.628912404005687
"22005",0.2,-1.1,"whiff","right","changeup",0.0912325971255081
"22006",0.2,-1.1,"whiff","right","curveball",-0.395077876190686
"22007",0.2,-1.1,"whiff","right","fastball",-2.33876805416616
"22008",0.2,-1.1,"whiff","right","slider",-0.0413328154121806
"22009",0.2,-1,"barrel","left","changeup",-1.61880410727559
"22010",0.2,-1,"barrel","left","curveball",-0.729198442273125
"22011",0.2,-1,"barrel","left","fastball",-1.05754413822998
"22012",0.2,-1,"barrel","left","slider",-0.953891270675124
"22013",0.2,-1,"barrel","right","changeup",-1.64871431691554
"22014",0.2,-1,"barrel","right","curveball",-3.6817991630486
"22015",0.2,-1,"barrel","right","fastball",-1.41203135704436
"22016",0.2,-1,"barrel","right","slider",-1.57184790251957
"22017",0.2,-1,"strike","left","changeup",-0.906296621236121
"22018",0.2,-1,"strike","left","curveball",-0.614762565022086
"22019",0.2,-1,"strike","left","fastball",-2.3401373925615
"22020",0.2,-1,"strike","left","slider",-0.659040026993964
"22021",0.2,-1,"strike","right","changeup",-1.14084192212313
"22022",0.2,-1,"strike","right","curveball",-0.64701974208231
"22023",0.2,-1,"strike","right","fastball",-2.1344387867953
"22024",0.2,-1,"strike","right","slider",-0.415615649645165
"22025",0.2,-1,"whiff","left","changeup",0.228652543941315
"22026",0.2,-1,"whiff","left","curveball",0.343100450648297
"22027",0.2,-1,"whiff","left","fastball",-2.35750227043425
"22028",0.2,-1,"whiff","left","slider",-0.472125103008168
"22029",0.2,-1,"whiff","right","changeup",0.213220335998535
"22030",0.2,-1,"whiff","right","curveball",-0.28099834052902
"22031",0.2,-1,"whiff","right","fastball",-2.03831627051173
"22032",0.2,-1,"whiff","right","slider",0.027791537622347
"22033",0.2,-0.9,"barrel","left","changeup",-1.3317244954329
"22034",0.2,-0.9,"barrel","left","curveball",-0.49986399402301
"22035",0.2,-0.9,"barrel","left","fastball",-0.846055343316777
"22036",0.2,-0.9,"barrel","left","slider",-0.659631380209173
"22037",0.2,-0.9,"barrel","right","changeup",-1.41368370438716
"22038",0.2,-0.9,"barrel","right","curveball",-3.07596749419136
"22039",0.2,-0.9,"barrel","right","fastball",-1.18215289522908
"22040",0.2,-0.9,"barrel","right","slider",-1.28102293046999
"22041",0.2,-0.9,"strike","left","changeup",-0.72719274146935
"22042",0.2,-0.9,"strike","left","curveball",-0.479970172965375
"22043",0.2,-0.9,"strike","left","fastball",-1.94671121199511
"22044",0.2,-0.9,"strike","left","slider",-0.524775315158639
"22045",0.2,-0.9,"strike","right","changeup",-0.919886782334228
"22046",0.2,-0.9,"strike","right","curveball",-0.514068332374178
"22047",0.2,-0.9,"strike","right","fastball",-1.754834822938
"22048",0.2,-0.9,"strike","right","slider",-0.31256738603269
"22049",0.2,-0.9,"whiff","left","changeup",0.285185008803832
"22050",0.2,-0.9,"whiff","left","curveball",0.425998688238554
"22051",0.2,-0.9,"whiff","left","fastball",-2.03509771588212
"22052",0.2,-0.9,"whiff","left","slider",-0.33359948622904
"22053",0.2,-0.9,"whiff","right","changeup",0.307504909390092
"22054",0.2,-0.9,"whiff","right","curveball",-0.182021943257453
"22055",0.2,-0.9,"whiff","right","fastball",-1.75576644456581
"22056",0.2,-0.9,"whiff","right","slider",0.0853687656311543
"22057",0.2,-0.8,"barrel","left","changeup",-1.07262862270506
"22058",0.2,-0.8,"barrel","left","curveball",-0.305914909012499
"22059",0.2,-0.8,"barrel","left","fastball",-0.656777552234423
"22060",0.2,-0.8,"barrel","left","slider",-0.410418288942723
"22061",0.2,-0.8,"barrel","right","changeup",-1.20239566359883
"22062",0.2,-0.8,"barrel","right","curveball",-2.52868408048113
"22063",0.2,-0.8,"barrel","right","fastball",-0.97316993354477
"22064",0.2,-0.8,"barrel","right","slider",-1.02313662455256
"22065",0.2,-0.8,"strike","left","changeup",-0.569265322785511
"22066",0.2,-0.8,"strike","left","curveball",-0.361629963368205
"22067",0.2,-0.8,"strike","left","fastball",-1.5922246159421
"22068",0.2,-0.8,"strike","left","slider",-0.405904670700847
"22069",0.2,-0.8,"strike","right","changeup",-0.724116739951765
"22070",0.2,-0.8,"strike","right","curveball",-0.395855498578715
"22071",0.2,-0.8,"strike","right","fastball",-1.41268387174227
"22072",0.2,-0.8,"strike","right","slider",-0.222842857306044
"22073",0.2,-0.8,"whiff","left","changeup",0.322462672480643
"22074",0.2,-0.8,"whiff","left","curveball",0.484036807175923
"22075",0.2,-0.8,"whiff","left","fastball",-1.73452431818215
"22076",0.2,-0.8,"whiff","left","slider",-0.213335553668305
"22077",0.2,-0.8,"whiff","right","changeup",0.374086317300179
"22078",0.2,-0.8,"whiff","right","curveball",-0.0981486843759827
"22079",0.2,-0.8,"whiff","right","fastball",-1.49111857632839
"22080",0.2,-0.8,"whiff","right","slider",0.131398868614242
"22081",0.2,-0.7,"barrel","left","changeup",-0.841516489092052
"22082",0.2,-0.7,"barrel","left","curveball",-0.147351187241593
"22083",0.2,-0.7,"barrel","left","fastball",-0.489710764982921
"22084",0.2,-0.7,"barrel","left","slider",-0.206251996875773
"22085",0.2,-0.7,"barrel","right","changeup",-1.01485019455055
"22086",0.2,-0.7,"barrel","right","curveball",-2.03994892191792
"22087",0.2,-0.7,"barrel","right","fastball",-0.785082471991417
"22088",0.2,-0.7,"barrel","right","slider",-0.798188984767266
"22089",0.2,-0.7,"strike","left","changeup",-0.432514365184605
"22090",0.2,-0.7,"strike","left","curveball",-0.259741936230575
"22091",0.2,-0.7,"strike","left","fastball",-1.27667760440247
"22092",0.2,-0.7,"strike","left","slider",-0.302428093620588
"22093",0.2,-0.7,"strike","right","changeup",-0.553531794975743
"22094",0.2,-0.7,"strike","right","curveball",-0.29238124069592
"22095",0.2,-0.7,"strike","right","fastball",-1.10798593320811
"22096",0.2,-0.7,"strike","right","slider",-0.146442063465227
"22097",0.2,-0.7,"whiff","left","changeup",0.340485534971747
"22098",0.2,-0.7,"whiff","left","curveball",0.517214807460403
"22099",0.2,-0.7,"whiff","left","fastball",-1.45578207733433
"22100",0.2,-0.7,"whiff","left","slider",-0.111333305325961
"22101",0.2,-0.7,"whiff","right","changeup",0.412964559728795
"22102",0.2,-0.7,"whiff","right","curveball",-0.0293785638846105
"22103",0.2,-0.7,"whiff","right","fastball",-1.24437266579947
"22104",0.2,-0.7,"whiff","right","slider",0.165881846571609
"22105",0.2,-0.6,"barrel","left","changeup",-0.638388094593884
"22106",0.2,-0.6,"barrel","left","curveball",-0.0241728287102904
"22107",0.2,-0.6,"barrel","left","fastball",-0.344854981562267
"22108",0.2,-0.6,"barrel","left","slider",-0.047132504008322
"22109",0.2,-0.6,"barrel","right","changeup",-0.851047297242319
"22110",0.2,-0.6,"barrel","right","curveball",-1.60976201850173
"22111",0.2,-0.6,"barrel","right","fastball",-0.617890510569023
"22112",0.2,-0.6,"barrel","right","slider",-0.606180011114123
"22113",0.2,-0.6,"strike","left","changeup",-0.31693986866663
"22114",0.2,-0.6,"strike","left","curveball",-0.174306091552485
"22115",0.2,-0.6,"strike","left","fastball",-1.00007017737622
"22116",0.2,-0.6,"strike","left","slider",-0.214345583917863
"22117",0.2,-0.6,"strike","right","changeup",-0.408131947406163
"22118",0.2,-0.6,"strike","right","curveball",-0.203645558725793
"22119",0.2,-0.6,"strike","right","fastball",-0.840741007335515
"22120",0.2,-0.6,"strike","right","slider",-0.0833650045102407
"22121",0.2,-0.6,"whiff","left","changeup",0.339253596277145
"22122",0.2,-0.6,"whiff","left","curveball",0.525532689091995
"22123",0.2,-0.6,"whiff","left","fastball",-1.19887099333866
"22124",0.2,-0.6,"whiff","left","slider",-0.0275927412020086
"22125",0.2,-0.6,"whiff","right","changeup",0.424139636675942
"22126",0.2,-0.6,"whiff","right","curveball",0.0242884182166643
"22127",0.2,-0.6,"whiff","right","fastball",-1.01552871297905
"22128",0.2,-0.6,"whiff","right","slider",0.188817699503256
"22129",0.2,-0.5,"barrel","left","changeup",-0.463243439210555
"22130",0.2,-0.5,"barrel","left","curveball",0.0636201665814073
"22131",0.2,-0.5,"barrel","left","fastball",-0.222210201972465
"22132",0.2,-0.5,"barrel","left","slider",0.0669401896596287
"22133",0.2,-0.5,"barrel","right","changeup",-0.710986971674136
"22134",0.2,-0.5,"barrel","right","curveball",-1.23812337023255
"22135",0.2,-0.5,"barrel","right","fastball",-0.471594049277591
"22136",0.2,-0.5,"barrel","right","slider",-0.447109703593126
"22137",0.2,-0.5,"strike","left","changeup",-0.222541833231587
"22138",0.2,-0.5,"strike","left","curveball",-0.105322429333935
"22139",0.2,-0.5,"strike","left","fastball",-0.762402334863349
"22140",0.2,-0.5,"strike","left","slider",-0.141657141592671
"22141",0.2,-0.5,"strike","right","changeup",-0.287917197243024
"22142",0.2,-0.5,"strike","right","curveball",-0.129648452668333
"22143",0.2,-0.5,"strike","right","fastball",-0.610949094124488
"22144",0.2,-0.5,"strike","right","slider",-0.0336116804410836
"22145",0.2,-0.5,"whiff","left","changeup",0.318766856396837
"22146",0.2,-0.5,"whiff","left","curveball",0.508990452070699
"22147",0.2,-0.5,"whiff","left","fastball",-0.96379106619515
"22148",0.2,-0.5,"whiff","left","slider",0.0378861387035518
"22149",0.2,-0.5,"whiff","right","changeup",0.407611548141618
"22150",0.2,-0.5,"whiff","right","curveball",0.0628522619278412
"22151",0.2,-0.5,"whiff","right","fastball",-0.804586717867137
"22152",0.2,-0.5,"whiff","right","slider",0.200206427409183
"22153",0.2,-0.4,"barrel","left","changeup",-0.316082522942065
"22154",0.2,-0.4,"barrel","left","curveball",0.116027798633501
"22155",0.2,-0.4,"barrel","left","fastball",-0.121776426213511
"22156",0.2,-0.4,"barrel","left","slider",0.13596608412808
"22157",0.2,-0.4,"barrel","right","changeup",-0.594669217846002
"22158",0.2,-0.4,"barrel","right","curveball",-0.925032977110394
"22159",0.2,-0.4,"barrel","right","fastball",-0.346193088117118
"22160",0.2,-0.4,"barrel","right","slider",-0.320978062204274
"22161",0.2,-0.4,"strike","left","changeup",-0.149320258879476
"22162",0.2,-0.4,"strike","left","curveball",-0.0527909495749259
"22163",0.2,-0.4,"strike","left","fastball",-0.563674076863854
"22164",0.2,-0.4,"strike","left","slider",-0.0843627666450113
"22165",0.2,-0.4,"strike","right","changeup",-0.192887544486326
"22166",0.2,-0.4,"strike","right","curveball",-0.070389922523542
"22167",0.2,-0.4,"strike","right","fastball",-0.418610193575028
"22168",0.2,-0.4,"strike","right","slider",0.00281790874224386
"22169",0.2,-0.4,"whiff","left","changeup",0.279025315330821
"22170",0.2,-0.4,"whiff","left","curveball",0.467588096396515
"22171",0.2,-0.4,"whiff","left","fastball",-0.750542295903788
"22172",0.2,-0.4,"whiff","left","slider",0.0851033343907206
"22173",0.2,-0.4,"whiff","right","changeup",0.363380294125823
"22174",0.2,-0.4,"whiff","right","curveball",0.0863129672489206
"22175",0.2,-0.4,"whiff","right","fastball",-0.611546680463722
"22176",0.2,-0.4,"whiff","right","slider",0.20004803028939
"22177",0.2,-0.3,"barrel","left","changeup",-0.196905345788413
"22178",0.2,-0.3,"barrel","left","curveball",0.133050067445991
"22179",0.2,-0.3,"barrel","left","fastball",-0.0435536542854083
"22180",0.2,-0.3,"barrel","left","slider",0.159945179397031
"22181",0.2,-0.3,"barrel","right","changeup",-0.502094035757917
"22182",0.2,-0.3,"barrel","right","curveball",-0.670490839135254
"22183",0.2,-0.3,"barrel","right","fastball",-0.241687627087606
"22184",0.2,-0.3,"barrel","right","slider",-0.227785086947569
"22185",0.2,-0.3,"strike","left","changeup",-0.0972751456102974
"22186",0.2,-0.3,"strike","left","curveball",-0.0167116522754568
"22187",0.2,-0.3,"strike","left","fastball",-0.403885403377737
"22188",0.2,-0.3,"strike","left","slider",-0.0424624590748852
"22189",0.2,-0.3,"strike","right","changeup",-0.12304298913607
"22190",0.2,-0.3,"strike","right","curveball",-0.0258699682914185
"22191",0.2,-0.3,"strike","right","fastball",-0.263724305687134
"22192",0.2,-0.3,"strike","right","slider",0.0259237630397417
"22193",0.2,-0.3,"whiff","left","changeup",0.2200289730791
"22194",0.2,-0.3,"whiff","left","curveball",0.401325622069443
"22195",0.2,-0.3,"whiff","left","fastball",-0.559124682464579
"22196",0.2,-0.3,"whiff","left","slider",0.114058845859498
"22197",0.2,-0.3,"whiff","right","changeup",0.291445874628559
"22198",0.2,-0.3,"whiff","right","curveball",0.0946705341799023
"22199",0.2,-0.3,"whiff","right","fastball",-0.436408600768808
"22200",0.2,-0.3,"whiff","right","slider",0.188342508143876
"22201",0.2,-0.2,"barrel","left","changeup",-0.1057119077496
"22202",0.2,-0.2,"barrel","left","curveball",0.114686973018876
"22203",0.2,-0.2,"barrel","left","fastball",0.0124581138118448
"22204",0.2,-0.2,"barrel","left","slider",0.138877475466482
"22205",0.2,-0.2,"barrel","right","changeup",-0.433261425409881
"22206",0.2,-0.2,"barrel","right","curveball",-0.474496956307132
"22207",0.2,-0.2,"barrel","right","fastball",-0.158077666189054
"22208",0.2,-0.2,"barrel","right","slider",-0.16753077782301
"22209",0.2,-0.2,"strike","left","changeup",-0.0664064934240506
"22210",0.2,-0.2,"strike","left","curveball",0.0029154625644721
"22211",0.2,-0.2,"strike","left","fastball",-0.283036314404999
"22212",0.2,-0.2,"strike","left","slider",-0.0159562188822923
"22213",0.2,-0.2,"strike","right","changeup",-0.0783835311922555
"22214",0.2,-0.2,"strike","right","curveball",0.003911410028037
"22215",0.2,-0.2,"strike","right","fastball",-0.146291430460809
"22216",0.2,-0.2,"strike","right","slider",0.03570588245141
"22217",0.2,-0.2,"whiff","left","changeup",0.141777829641672
"22218",0.2,-0.2,"whiff","left","curveball",0.310203029089482
"22219",0.2,-0.2,"whiff","left","fastball",-0.389538225877523
"22220",0.2,-0.2,"whiff","left","slider",0.124752673109883
"22221",0.2,-0.2,"whiff","right","changeup",0.191808289649824
"22222",0.2,-0.2,"whiff","right","curveball",0.0879249627207863
"22223",0.2,-0.2,"whiff","right","fastball",-0.279172478782395
"22224",0.2,-0.2,"whiff","right","slider",0.165089860972643
"22225",0.2,-0.0999999999999996,"barrel","left","changeup",-0.0425022088256256
"22226",0.2,-0.0999999999999996,"barrel","left","curveball",0.0609385153521576
"22227",0.2,-0.0999999999999996,"barrel","left","fastball",0.0462588780782478
"22228",0.2,-0.0999999999999996,"barrel","left","slider",0.0727629723364339
"22229",0.2,-0.0999999999999996,"barrel","right","changeup",-0.388171386801894
"22230",0.2,-0.0999999999999996,"barrel","right","curveball",-0.337051328626027
"22231",0.2,-0.0999999999999996,"barrel","right","fastball",-0.095363205421463
"22232",0.2,-0.0999999999999996,"barrel","right","slider",-0.140215134830598
"22233",0.2,-0.0999999999999996,"strike","left","changeup",-0.0567143023207359
"22234",0.2,-0.0999999999999996,"strike","left","curveball",0.00609039494486071
"22235",0.2,-0.0999999999999996,"strike","left","fastball",-0.20112680994564
"22236",0.2,-0.0999999999999996,"strike","left","slider",-0.00484404606723261
"22237",0.2,-0.0999999999999996,"strike","right","changeup",-0.0589091706548821
"22238",0.2,-0.0999999999999996,"strike","right","curveball",0.0189542124348246
"22239",0.2,-0.0999999999999996,"strike","right","fastball",-0.0663115678960507
"22240",0.2,-0.0999999999999996,"strike","right","slider",0.0321642669772485
"22241",0.2,-0.0999999999999996,"whiff","left","changeup",0.0442718850185374
"22242",0.2,-0.0999999999999996,"whiff","left","curveball",0.194220317456633
"22243",0.2,-0.0999999999999996,"whiff","left","fastball",-0.24178292614262
"22244",0.2,-0.0999999999999996,"whiff","left","slider",0.117184816141876
"22245",0.2,-0.0999999999999996,"whiff","right","changeup",0.0644675391896194
"22246",0.2,-0.0999999999999996,"whiff","right","curveball",0.0660762528715726
"22247",0.2,-0.0999999999999996,"whiff","right","fastball",-0.139838314504484
"22248",0.2,-0.0999999999999996,"whiff","right","slider",0.130290088775689
"22249",0.2,0,"barrel","left","changeup",-0.00727624901648986
"22250",0.2,0,"barrel","left","curveball",-0.0281953055541651
"22251",0.2,0,"barrel","left","fastball",0.0578486385138008
"22252",0.2,0,"barrel","left","slider",-0.0383983299931138
"22253",0.2,0,"barrel","right","changeup",-0.366823919933956
"22254",0.2,0,"barrel","right","curveball",-0.258153956091939
"22255",0.2,0,"barrel","right","fastball",-0.0535442447848322
"22256",0.2,0,"barrel","right","slider",-0.145838157970332
"22257",0.2,0,"strike","left","changeup",-0.0681985723003531
"22258",0.2,0,"strike","left","curveball",-0.00718685513429085
"22259",0.2,0,"strike","left","fastball",-0.158156889999658
"22260",0.2,0,"strike","left","slider",-0.00912594062970604
"22261",0.2,0,"strike","right","changeup",-0.0646199075239501
"22262",0.2,0,"strike","right","curveball",0.0192584389289442
"22263",0.2,0,"strike","right","fastball",-0.0237847179928601
"22264",0.2,0,"strike","right","slider",0.0152989166172576
"22265",0.2,0,"whiff","left","changeup",-0.072488860790303
"22266",0.2,0,"whiff","left","curveball",0.053377487170897
"22267",0.2,0,"whiff","left","fastball",-0.11585878325987
"22268",0.2,0,"whiff","left","slider",0.0913552749554781
"22269",0.2,0,"whiff","right","changeup",-0.090576376752055
"22270",0.2,0,"whiff","right","curveball",0.0291244046322615
"22271",0.2,0,"whiff","right","fastball",-0.0184061079350747
"22272",0.2,0,"whiff","right","slider",0.083943191553016
"22273",0.2,0.1,"barrel","left","changeup",-0.0000340283221925645
"22274",0.2,0.1,"barrel","left","curveball",-0.152714489700092
"22275",0.2,0.1,"barrel","left","fastball",0.0472273951185039
"22276",0.2,0.1,"barrel","left","slider",-0.194606431522162
"22277",0.2,0.1,"barrel","right","changeup",-0.369219024806067
"22278",0.2,0.1,"barrel","right","curveball",-0.237804838704869
"22279",0.2,0.1,"barrel","right","fastball",-0.0326207842791617
"22280",0.2,0.1,"barrel","right","slider",-0.184399847242211
"22281",0.2,0.1,"strike","left","changeup",-0.100859303362902
"22282",0.2,0.1,"strike","left","curveball",-0.0369162876729827
"22283",0.2,0.1,"strike","left","fastball",-0.154126554567056
"22284",0.2,0.1,"strike","left","slider",-0.0288019025697126
"22285",0.2,0.1,"strike","right","changeup",-0.0955157417994596
"22286",0.2,0.1,"strike","right","curveball",0.00482408951039587
"22287",0.2,0.1,"strike","right","fastball",-0.0187108807512367
"22288",0.2,0.1,"strike","right","slider",-0.0148901686285631
"22289",0.2,0.1,"whiff","left","changeup",-0.20850440778485
"22290",0.2,0.1,"whiff","left","curveball",-0.112325461767728
"22291",0.2,0.1,"whiff","left","fastball",-0.0117657972292722
"22292",0.2,0.1,"whiff","left","slider",0.047264049550688
"22293",0.2,0.1,"whiff","right","changeup",-0.2733234581752
"22294",0.2,0.1,"whiff","right","curveball",-0.0229305819971475
"22295",0.2,0.1,"whiff","right","fastball",0.0851241409258336
